delay_id,shipment_id,route_id,vehicle_id,transport_mode,departure_timestamp,distance_km,planned_transit_hours,actual_transit_hours,delay_hours,on_time,historical_route_reliability,congestion_level,weather_condition,transfer_count,handling_time_hours,day_of_week,peak_period,route_id_raw,shipment_id_raw
D03959,HS000287,R0008,TRK023,road,2026-07-28 09:07:00,276.7,9.82,14.68,4.86,0,0.803,medium,clear,2,2.87,Tuesday,1,R008,S00287
D03960,HS001376,R0090,TRK023,road,2025-04-10 20:34:00,309.1,8.72,11.16,2.44,0,0.931,medium,clear,0,0.64,Thursday,1,R090,S01376
D03961,HS001094,R0015,TRK006,rail,2025-10-24 19:58:00,406.2,8.94,12.91,3.97,0,0.793,medium,cloudy,0,0.58,Friday,1,R015,S01094
D03962,HS000807,R0012,TRK001,road,2026-05-29 18:30:00,158.5,6.06,8.55,2.49,0,0.948,medium,clear,1,2.72,Friday,1,R012,S00807
D03963,HS000870,R0002,TRK029,road,2025-04-26 04:49:00,276.8,9.97,14.6,4.63,0,0.891,high,rain,0,0.93,Saturday,0,R002,S00870
D03964,HS000170,R0091,TRK041,local,2025-06-23 21:44:00,138.5,4.31,6.52,2.21,0,0.828,low,clear,0,0.6,Monday,0,R091,S00170
D03965,HS000309,R0021,TRK034,local,2025-05-27 13:00:00,297.3,9.18,13.42,4.24,0,0.813,low,rain,3,4.84,Tuesday,0,R021,S00309
D03966,HS000069,R0005,TRK037,road,2026-08-15 21:18:00,397.1,12.79,18.29,5.5,0,0.771,high,rain,1,0.97,Saturday,0,R005,S00069
D03967,HS000474,R0009,TRK049,road,2025-07-14 02:04:00,94.3,4.96,8.78,3.82,0,0.735,medium,clear,1,1.56,Monday,0,R009,S00474
D03968,HS000842,R0012,TRK020,local,2026-03-31 13:13:00,415.8,13.03,16.53,3.5,0,0.728,medium,rain,0,1.99,Tuesday,0,R012,S00842
D03969,HS000340,R0074,TRK028,local,2026-03-07 15:08:00,386.8,9.3,12.95,3.65,0,0.903,medium,heavy_rain,0,0.6,Saturday,0,R074,S00340
D03970,HS000307,R0084,TRK006,road,2026-08-16 01:18:00,106.4,4.8,7.11,2.31,0,0.739,low,cloudy,0,0.3,Sunday,0,R084,S00307
D03971,HS000456,R0058,TRK017,local,2026-03-01 12:37:00,53.0,3.65,6.23,2.58,0,0.887,medium,clear,0,2.18,Sunday,0,R058,S00456
D03972,HS000609,R0081,TRK049,road,2025-11-14 08:36:00,401.0,13.79,16.0,2.21,0,0.971,low,rain,0,1.6,Friday,1,R081,S00609
D03973,HS000949,R0008,TRK020,road,2025-01-20 09:32:00,92.1,5.08,7.61,2.53,0,0.805,low,clear,0,0.83,Monday,1,R008,S00949
D03974,HS000771,R0051,TRK025,local,2025-12-14 21:07:00,44.9,3.29,6.73,3.44,0,0.779,medium,cloudy,1,2.11,Sunday,0,R051,S00771
D03975,HS001007,R0049,TRK047,road,2026-07-24 20:48:00,147.6,5.33,8.68,3.35,0,0.933,low,rain,2,2.05,Friday,1,R049,S01007
D03976,HS001248,R0082,TRK027,rail,2026-02-08 04:44:00,504.7,18.74,20.57,1.83,0,0.856,low,clear,0,1.86,Sunday,0,R082,S01248
D03977,HS000076,R0073,TRK039,rail,2025-09-10 16:01:00,356.2,8.82,11.05,2.23,0,0.877,medium,clear,1,1.5,Wednesday,0,R073,S00076
D03978,HS000153,R0072,TRK028,road,2025-12-02 01:37:00,512.6,18.56,19.99,1.43,0,0.973,medium,clear,0,1.1,Tuesday,0,R072,S00153
D03979,HS001494,R0050,TRK023,local,2025-07-11 09:23:00,335.5,9.85,13.25,3.4,0,0.932,medium,clear,0,2.34,Friday,1,R050,S01494
D03980,HS000491,R0062,TRK033,road,2026-04-29 01:53:00,400.5,11.59,16.42,4.83,0,0.751,high,clear,0,0.29,Wednesday,0,R062,S00491
D03981,HS000463,R0025,TRK025,road,2025-04-11 04:42:00,516.3,15.73,18.84,3.11,0,0.902,low,rain,1,1.6,Friday,0,R025,S00463
D03982,HS000283,R0047,TRK042,local,2025-09-22 23:22:00,118.1,3.45,5.82,2.37,0,0.867,medium,clear,1,1.83,Monday,0,R047,S00283
D03983,HS000647,R0038,TRK004,road,2025-09-29 21:36:00,58.8,2.95,5.86,2.91,0,0.744,medium,clear,0,1.11,Monday,0,R038,S00647
D03984,HS000115,R0073,TRK011,road,2025-12-23 03:52:00,141.3,5.25,9.6,4.35,0,0.743,high,cloudy,0,0.6,Tuesday,0,R073,S00115
D03985,HS000807,R0022,TRK008,road,2025-03-10 05:45:00,300.6,10.73,12.53,1.8,0,0.941,low,cloudy,1,2.55,Monday,0,R022,S00807
D03986,HS001132,R0045,TRK028,local,2026-07-01 03:28:00,322.9,8.9,13.1,4.2,0,0.85,low,rain,2,2.09,Wednesday,0,R045,S01132
D03987,HS001436,R0090,TRK013,local,2025-07-27 11:06:00,425.5,9.54,13.47,3.93,0,0.785,low,heavy_rain,0,1.69,Sunday,0,R090,S01436
D03988,HS000224,R0037,TRK015,road,2025-02-16 23:39:00,181.3,8.55,10.55,2.0,0,0.846,medium,clear,0,1.14,Sunday,0,R037,S00224
D03989,HS001500,R0099,TRK022,local,2025-11-08 12:28:00,231.5,7.83,8.65,0.82,0,0.968,medium,clear,1,1.79,Saturday,0,R099,S01500
D03990,HS001474,R0010,TRK031,local,2026-01-30 02:31:00,115.6,3.61,9.54,5.93,0,0.746,high,rain,1,0.82,Friday,0,R010,S01474
D03991,HS000764,R0004,TRK010,road,2026-07-30 06:25:00,279.0,6.74,9.46,2.72,0,0.98,medium,clear,2,3.55,Thursday,0,R004,S00764
D03992,HS001411,R0020,TRK007,road,2025-08-09 20:59:00,459.9,11.37,14.31,2.94,0,0.877,medium,cloudy,0,1.49,Saturday,1,R020,S01411
D03993,HS000869,R0072,TRK002,rail,2026-08-05 09:52:00,463.7,15.67,20.95,5.28,0,0.821,high,clear,0,1.91,Wednesday,1,R072,S00869
D03994,HS000331,R0092,TRK029,road,2025-06-15 01:20:00,325.9,8.84,13.15,4.31,0,0.742,high,clear,1,1.46,Sunday,0,R092,S00331
D03995,HS000751,R0062,TRK026,road,2026-01-17 03:31:00,469.6,14.23,16.99,2.76,0,0.887,medium,cloudy,3,4.08,Saturday,0,R062,S00751
D03996,HS001309,R0075,TRK027,road,2026-04-07 09:02:00,452.2,17.08,22.25,5.17,0,0.742,high,clear,0,0.34,Tuesday,1,R075,S01309
D03997,HS000374,R0080,TRK029,rail,2025-04-21 22:45:00,442.3,16.75,22.67,5.92,0,0.805,high,rain,0,0.88,Monday,0,R080,S00374
D03998,HS000365,R0056,TRK040,road,2026-08-13 13:27:00,501.5,10.38,13.89,3.51,0,0.929,medium,cloudy,2,3.4,Thursday,0,R056,S00365
D03999,HS001260,R0049,TRK014,local,2025-02-02 12:53:00,135.7,5.63,8.71,3.08,0,0.767,low,cloudy,2,3.97,Sunday,0,R049,S01260
D04000,HS000433,R0058,TRK011,road,2026-01-31 10:07:00,97.9,4.13,7.99,3.86,0,0.743,low,cloudy,2,1.14,Saturday,0,R058,S00433
D04001,HS000712,R0087,TRK050,road,2025-11-11 05:27:00,409.1,10.03,10.6,0.57,0,0.957,low,clear,1,0.83,Tuesday,0,R087,S00712
D04002,HS000311,R0022,TRK036,road,2025-04-20 06:04:00,136.1,6.04,9.02,2.98,0,0.847,medium,rain,1,2.85,Sunday,0,R022,S00311
D04003,HS001349,R0017,TRK048,local,2025-04-09 16:31:00,48.8,3.76,5.87,2.11,0,0.915,medium,clear,1,2.23,Wednesday,0,R017,S01349
D04004,HS000879,R0001,TRK014,local,2026-06-12 12:25:00,493.8,19.06,21.58,2.52,0,0.918,medium,rain,0,2.33,Friday,0,R001,S00879
D04005,HS000798,R0054,TRK034,local,2025-11-12 20:26:00,348.2,14.27,16.31,2.04,0,0.914,medium,clear,1,1.52,Wednesday,1,R054,S00798
D04006,HS001118,R0090,TRK022,road,2025-09-18 15:53:00,510.3,14.59,17.29,2.7,0,0.884,low,rain,1,1.3,Thursday,0,R090,S01118
D04007,HS001453,R0088,TRK007,rail,2026-05-14 16:44:00,242.5,7.13,12.37,5.24,0,0.926,low,heavy_rain,2,3.45,Thursday,0,R088,S01453
D04008,HS001377,R0090,TRK024,road,2025-10-16 17:48:00,314.0,9.29,11.66,2.37,0,0.875,medium,clear,0,1.48,Thursday,1,R090,S01377
D04009,HS000790,R0097,TRK036,road,2026-05-04 08:07:00,374.2,13.33,17.35,4.02,0,0.846,medium,clear,0,0.95,Monday,1,R097,S00790
D04010,HS000788,R0012,TRK039,road,2025-12-18 21:58:00,82.0,5.46,6.89,1.43,0,0.878,low,clear,0,1.77,Thursday,0,R012,S00788
D04011,HS000235,R0011,TRK003,rail,2025-01-25 16:19:00,104.6,4.75,9.24,4.49,0,0.937,medium,heavy_rain,1,1.78,Saturday,0,R011,S00235
D04012,HS001231,R0080,TRK015,rail,2026-03-14 14:51:00,296.9,6.24,9.67,3.43,0,0.725,low,cloudy,0,2.26,Saturday,0,R080,S01231
D04013,HS000381,R0032,TRK001,road,2025-11-16 07:33:00,414.2,17.23,20.68,3.45,0,0.819,low,clear,1,1.41,Sunday,1,R032,S00381
D04014,HS001190,R0024,TRK018,road,2025-09-15 17:30:00,285.1,7.7,11.35,3.65,0,0.909,high,cloudy,0,0.47,Monday,1,R024,S01190
D04015,HS000263,R0078,TRK041,rail,2025-03-04 10:12:00,116.6,4.26,6.76,2.5,0,0.956,low,rain,0,1.92,Tuesday,0,R078,S00263
D04016,HS000244,R0018,TRK004,local,2025-09-03 17:31:00,275.5,9.36,11.32,1.96,0,0.941,low,cloudy,1,2.09,Wednesday,1,R018,S00244
D04017,HS000926,R0038,TRK015,road,2026-04-10 22:02:00,75.7,4.14,7.03,2.89,0,0.795,low,clear,0,1.4,Friday,0,R038,S00926
D04018,HS000734,R0066,TRK001,road,2026-05-19 03:17:00,480.9,15.46,18.04,2.58,0,0.86,low,rain,0,0.85,Tuesday,0,R066,S00734
D04019,HS001180,R0060,TRK004,rail,2026-06-25 18:35:00,246.8,7.13,11.1,3.97,0,0.77,medium,cloudy,0,2.24,Thursday,1,R060,S01180
D04020,HS000371,R0096,TRK040,road,2025-02-07 06:41:00,464.3,11.59,13.04,1.45,0,0.96,low,clear,2,2.68,Friday,0,R096,S00371
D04021,HS000028,R0090,TRK028,rail,2025-05-01 14:32:00,223.8,10.12,12.52,2.4,0,0.848,medium,clear,0,0.91,Thursday,0,R090,S00028
D04022,HS000508,R0071,TRK014,rail,2025-07-05 20:00:00,49.0,3.8,9.9,6.1,0,0.743,medium,cloudy,2,2.68,Saturday,1,R071,S00508
D04023,HS000945,R0012,TRK044,road,2026-08-18 12:17:00,463.0,11.59,14.2,2.61,0,0.85,low,clear,1,2.24,Tuesday,0,R012,S00945
D04024,HS001381,R0010,TRK014,local,2026-06-24 18:02:00,507.1,18.28,23.8,5.52,0,0.783,medium,clear,2,2.53,Wednesday,1,R010,S01381
D04025,HS000386,R0095,TRK030,road,2026-07-14 12:07:00,175.2,6.39,6.79,0.4,1,0.919,medium,clear,1,1.08,Tuesday,0,R095,S00386
D04026,HS001193,R0068,TRK021,local,2026-08-03 00:15:00,495.3,17.18,18.97,1.79,0,0.844,medium,clear,1,1.86,Monday,0,R068,S01193
D04027,HS000312,R0046,TRK017,road,2025-02-16 06:52:00,121.8,4.73,8.87,4.14,0,0.731,low,cloudy,1,1.63,Sunday,0,R046,S00312
D04028,HS000589,R0082,TRK007,road,2026-06-30 07:52:00,518.4,12.11,15.77,3.66,0,0.794,low,clear,1,2.6,Tuesday,1,R082,S00589
D04029,HS000461,R0087,TRK026,rail,2026-07-07 08:45:00,308.4,8.53,13.27,4.74,0,0.941,low,rain,3,4.16,Tuesday,1,R087,S00461
D04030,HS000984,R0048,TRK013,road,2026-03-19 09:52:00,266.4,11.44,15.4,3.96,0,0.75,medium,cloudy,0,1.21,Thursday,1,R048,S00984
D04031,HS000236,R0033,TRK050,local,2026-05-07 10:10:00,242.3,5.97,10.73,4.76,0,0.833,medium,rain,2,3.28,Thursday,0,R033,S00236
D04032,HS001423,R0092,TRK040,road,2025-10-04 23:53:00,62.6,2.97,6.68,3.71,0,0.751,medium,clear,1,1.56,Saturday,0,R092,S01423
D04033,HS000951,R0055,TRK005,local,2025-07-15 16:46:00,493.4,19.09,25.85,6.76,0,0.793,medium,heavy_rain,3,2.29,Tuesday,0,R055,S00951
D04034,HS001093,R0016,TRK039,road,2025-09-14 19:52:00,223.7,6.37,10.78,4.41,0,0.8,high,rain,1,1.03,Sunday,1,R016,S01093
D04035,HS001466,R0084,TRK037,road,2025-03-24 14:40:00,117.7,4.35,9.49,5.14,0,0.9,high,cloudy,3,5.55,Monday,0,R084,S01466
D04036,HS001018,R0053,TRK048,road,2026-07-31 18:06:00,475.5,15.39,19.04,3.65,0,0.794,medium,clear,0,1.64,Friday,1,R053,S01018
D04037,HS000853,R0061,TRK031,rail,2025-03-22 22:21:00,404.8,13.96,17.18,3.22,0,0.989,high,cloudy,1,1.54,Saturday,0,R061,S00853
D04038,HS001421,R0037,TRK023,road,2025-08-07 07:06:00,144.6,6.26,7.84,1.58,0,0.861,low,clear,0,1.22,Thursday,1,R037,S01421
D04039,HS001370,R0035,TRK020,road,2026-04-01 17:07:00,228.7,6.23,8.9,2.67,0,0.801,low,clear,0,1.56,Wednesday,1,R035,S01370
D04040,HS000700,R0070,TRK032,road,2026-04-16 22:54:00,352.4,10.45,13.3,2.85,0,0.917,high,clear,0,1.05,Thursday,0,R070,S00700
D04041,HS000884,R0058,TRK011,rail,2026-07-14 12:24:00,297.7,7.99,12.41,4.42,0,0.733,medium,clear,1,2.73,Tuesday,0,R058,S00884
D04042,HS001012,R0087,TRK018,local,2026-04-15 00:00:00,371.3,11.3,15.45,4.15,0,0.729,high,rain,0,2.09,Wednesday,0,R087,S01012
D04043,HS000472,R0063,TRK016,road,2025-08-16 17:48:00,153.1,7.36,10.24,2.88,0,0.802,medium,clear,0,0.66,Saturday,1,R063,S00472
D04044,HS000242,R0055,TRK027,rail,2026-04-24 20:42:00,466.4,19.11,24.74,5.63,0,0.77,low,rain,1,1.26,Friday,1,R055,S00242
D04045,HS000860,R0072,TRK012,local,2025-03-05 18:00:00,315.5,11.63,14.81,3.18,0,0.807,low,clear,1,1.85,Wednesday,1,R072,S00860
D04046,HS001488,R0086,TRK004,rail,2026-01-11 04:38:00,221.0,9.15,15.96,6.81,0,0.73,low,cloudy,2,3.67,Sunday,0,R086,S01488
D04047,HS000021,R0035,TRK013,road,2025-12-14 05:32:00,348.7,9.61,11.74,2.13,0,0.808,low,clear,0,0.71,Sunday,0,R035,S00021
D04048,HS000258,R0006,TRK015,rail,2025-02-04 00:26:00,170.8,7.74,10.51,2.77,0,0.939,low,clear,1,1.97,Tuesday,0,R006,S00258
D04049,HS000713,R0082,TRK034,rail,2025-03-16 08:30:00,425.8,10.2,12.93,2.73,0,0.721,low,cloudy,0,1.35,Sunday,1,R082,S00713
D04050,HS000766,R0054,TRK027,rail,2025-03-01 00:52:00,256.3,8.28,9.8,1.52,0,0.927,low,cloudy,0,2.33,Saturday,0,R054,S00766
D04051,HS001183,R0031,TRK021,road,2026-03-22 03:33:00,166.1,4.28,6.58,2.3,0,0.904,high,clear,1,1.49,Sunday,0,R031,S01183
D04052,HS001275,R0001,TRK037,local,2025-09-28 00:48:00,480.6,12.02,13.48,1.46,0,0.884,low,clear,0,0.47,Sunday,0,R001,S01275
D04053,HS001160,R0039,TRK004,road,2025-08-17 13:45:00,497.7,11.57,14.93,3.36,0,0.81,low,clear,1,1.38,Sunday,0,R039,S01160
D04054,HS000602,R0060,TRK030,road,2025-01-20 03:34:00,245.6,5.42,9.49,4.07,0,0.786,low,heavy_rain,1,1.43,Monday,0,R060,S00602
D04055,HS000357,R0004,TRK041,road,2025-01-31 16:13:00,52.3,3.3,4.5,1.2,0,0.939,low,clear,1,2.2,Friday,0,R004,S00357
D04056,HS000491,R0024,TRK002,road,2025-03-22 09:06:00,106.0,4.95,7.89,2.94,0,0.902,medium,clear,1,1.87,Saturday,1,R024,S00491
D04057,HS000428,R0058,TRK010,road,2026-01-10 06:56:00,384.4,10.82,15.45,4.63,0,0.747,low,rain,1,2.06,Saturday,0,R058,S00428
D04058,HS000509,R0096,TRK044,road,2025-03-18 17:34:00,486.4,14.56,18.15,3.59,0,0.787,low,cloudy,1,1.57,Tuesday,1,R096,S00509
D04059,HS000612,R0054,TRK004,road,2025-07-11 14:46:00,302.8,10.85,13.86,3.01,0,0.721,medium,clear,1,2.53,Friday,0,R054,S00612
D04060,HS000100,R0039,TRK048,road,2026-05-13 06:36:00,398.3,8.3,8.46,0.16,1,0.954,low,clear,1,1.69,Wednesday,0,R039,S00100
D04061,HS001236,R0013,TRK021,local,2026-05-30 10:58:00,499.4,12.31,14.64,2.33,0,0.836,medium,cloudy,0,1.03,Saturday,0,R013,S01236
D04062,HS000641,R0050,TRK023,road,2025-06-21 10:09:00,62.0,2.34,5.08,2.74,0,0.831,medium,clear,1,3.0,Saturday,0,R050,S00641
D04063,HS000043,R0007,TRK023,road,2025-05-10 04:28:00,292.4,11.24,14.69,3.45,0,0.769,low,clear,1,1.4,Saturday,0,R007,S00043
D04064,HS001287,R0031,TRK041,road,2025-01-30 23:46:00,316.4,9.33,13.13,3.8,0,0.73,high,clear,0,0.92,Thursday,0,R031,S01287
D04065,HS000770,R0081,TRK050,road,2025-05-24 16:53:00,226.7,6.83,9.53,2.7,0,0.803,medium,clear,0,2.2,Saturday,0,R081,S00770
D04066,HS001230,R0007,TRK024,rail,2025-06-11 16:20:00,276.6,7.75,9.78,2.03,0,0.875,low,clear,0,1.19,Wednesday,0,R007,S01230
D04067,HS000054,R0081,TRK014,road,2026-06-14 04:55:00,114.7,4.44,10.91,6.47,0,0.754,medium,heavy_rain,0,1.35,Sunday,0,R081,S00054
D04068,HS000790,R0005,TRK029,rail,2026-05-21 01:14:00,415.6,12.1,16.87,4.77,0,0.859,high,cloudy,1,3.36,Thursday,0,R005,S00790
D04069,HS000092,R0056,TRK033,rail,2025-05-12 00:28:00,183.2,6.48,8.83,2.35,0,0.744,low,cloudy,0,2.27,Monday,0,R056,S00092
D04070,HS000509,R0014,TRK018,road,2025-07-25 06:13:00,186.3,4.47,7.32,2.85,0,0.822,medium,cloudy,0,1.73,Friday,0,R014,S00509
D04071,HS000461,R0076,TRK021,rail,2025-07-24 20:26:00,451.5,15.18,18.26,3.08,0,0.86,low,rain,1,2.34,Thursday,1,R076,S00461
D04072,HS000745,R0005,TRK011,road,2025-08-24 09:48:00,478.2,12.21,17.27,5.06,0,0.865,high,clear,2,2.77,Sunday,1,R005,S00745
D04073,HS000465,R0046,TRK004,road,2026-07-31 05:36:00,340.5,13.43,15.84,2.41,0,0.963,medium,rain,2,1.31,Friday,0,R046,S00465
D04074,HS000565,R0053,TRK032,road,2025-10-14 04:40:00,379.1,9.61,11.56,1.95,0,0.909,low,cloudy,0,2.25,Tuesday,0,R053,S00565
D04075,HS001001,R0080,TRK007,road,2025-09-04 16:32:00,194.4,5.57,6.7,1.13,0,0.977,medium,clear,0,0.56,Thursday,0,R080,S01001
D04076,HS000630,R0097,TRK038,local,2025-05-20 10:33:00,43.2,2.49,3.98,1.49,0,0.988,low,clear,2,3.5,Tuesday,0,R097,S00630
D04077,HS000058,R0070,TRK036,road,2025-04-07 12:24:00,336.5,14.31,16.79,2.48,0,0.923,high,clear,0,2.31,Monday,0,R070,S00058
D04078,HS000588,R0050,TRK026,local,2026-01-01 00:20:00,103.8,3.68,5.42,1.74,0,0.925,medium,clear,0,0.54,Thursday,0,R050,S00588
D04079,HS000969,R0023,TRK006,road,2026-06-25 00:26:00,392.7,8.87,14.43,5.56,0,0.928,high,clear,3,2.68,Thursday,0,R023,S00969
D04080,HS001161,R0072,TRK047,road,2026-01-02 19:11:00,498.7,18.02,21.84,3.82,0,0.75,low,clear,3,4.46,Friday,1,R072,S01161
D04081,HS000433,R0077,TRK042,road,2026-07-29 20:53:00,113.3,4.42,6.45,2.03,0,0.906,low,rain,0,0.94,Wednesday,1,R077,S00433
D04082,HS001260,R0026,TRK003,road,2025-12-28 08:00:00,290.3,12.56,17.61,5.05,0,0.859,medium,rain,2,3.28,Sunday,1,R026,S01260
D04083,HS000763,R0058,TRK041,rail,2025-09-04 07:23:00,173.3,6.16,8.24,2.08,0,0.825,low,cloudy,0,1.33,Thursday,1,R058,S00763
D04084,HS000844,R0017,TRK011,rail,2026-06-15 05:59:00,509.8,12.09,16.1,4.01,0,0.958,medium,heavy_rain,1,1.26,Monday,0,R017,S00844
D04085,HS000921,R0050,TRK003,road,2026-06-09 08:25:00,305.3,10.21,11.93,1.72,0,0.973,low,clear,1,2.29,Tuesday,1,R050,S00921
D04086,HS000386,R0003,TRK014,road,2025-12-17 04:27:00,233.0,5.73,8.41,2.68,0,0.945,low,rain,0,0.61,Wednesday,0,R003,S00386
D04087,HS000475,R0008,TRK033,road,2026-04-19 10:02:00,77.8,3.42,9.2,5.78,0,0.817,high,cloudy,1,3.39,Sunday,0,R008,S00475
D04088,HS000151,R0097,TRK042,road,2026-02-15 06:41:00,72.2,4.9,8.13,3.23,0,0.947,medium,clear,1,3.0,Sunday,0,R097,S00151
D04089,HS000233,R0054,TRK026,local,2026-07-14 11:59:00,504.8,11.62,13.43,1.81,0,0.902,low,clear,1,1.54,Tuesday,0,R054,S00233
D04090,HS000203,R0062,TRK006,road,2025-05-26 22:54:00,272.2,8.07,12.85,4.78,0,0.767,medium,cloudy,3,3.39,Monday,0,R062,S00203
D04091,HS000028,R0073,TRK026,rail,2026-01-13 22:33:00,192.3,7.49,9.32,1.83,0,0.957,low,cloudy,1,1.16,Tuesday,0,R073,S00028
D04092,HS000949,R0086,TRK043,road,2026-03-25 05:52:00,409.3,17.31,20.82,3.51,0,0.846,medium,cloudy,1,2.57,Wednesday,0,R086,S00949
D04093,HS000535,R0076,TRK035,rail,2025-12-01 10:12:00,244.5,7.34,10.73,3.39,0,0.781,low,rain,0,2.15,Monday,0,R076,S00535
D04094,HS001096,R0089,TRK038,local,2026-08-15 07:58:00,97.8,2.59,5.15,2.56,0,0.958,low,clear,1,2.92,Saturday,1,R089,S01096
D04095,HS000591,R0043,TRK008,rail,2025-02-13 22:47:00,304.2,13.54,17.11,3.57,0,0.988,medium,clear,1,1.84,Thursday,0,R043,S00591
D04096,HS001096,R0090,TRK006,rail,2026-07-14 18:37:00,491.3,15.13,19.65,4.52,0,0.871,low,cloudy,1,1.27,Tuesday,1,R090,S01096
D04097,HS000595,R0063,TRK013,road,2026-05-22 16:27:00,514.4,13.23,15.82,2.59,0,0.908,medium,clear,0,1.09,Friday,0,R063,S00595
D04098,HS001267,R0004,TRK009,road,2026-03-05 00:44:00,514.1,11.87,13.89,2.02,0,0.798,low,clear,0,1.72,Thursday,0,R004,S01267
D04099,HS001291,R0045,TRK030,road,2026-04-01 13:55:00,145.5,4.87,7.28,2.41,0,0.941,medium,clear,0,2.45,Wednesday,0,R045,S01291
D04100,HS001176,R0008,TRK012,road,2025-02-07 09:10:00,404.9,9.97,12.57,2.6,0,0.903,low,clear,0,0.91,Friday,1,R008,S01176
D04101,HS000012,R0051,TRK045,local,2025-11-18 23:43:00,394.0,12.76,14.68,1.92,0,0.98,low,rain,1,3.08,Tuesday,0,R051,S00012
D04102,HS000746,R0093,TRK037,road,2026-02-28 17:47:00,212.6,8.08,12.94,4.86,0,0.839,low,heavy_rain,0,1.29,Saturday,1,R093,S00746
D04103,HS001471,R0074,TRK032,road,2026-07-14 05:25:00,47.9,3.35,8.28,4.93,0,0.848,low,heavy_rain,2,4.39,Tuesday,0,R074,S01471
D04104,HS000173,R0052,TRK036,rail,2025-04-09 18:14:00,310.6,10.04,14.09,4.05,0,0.969,low,heavy_rain,1,2.12,Wednesday,1,R052,S00173
D04105,HS001455,R0075,TRK005,road,2025-05-02 07:33:00,494.7,10.8,13.43,2.63,0,0.886,medium,clear,0,2.3,Friday,1,R075,S01455
D04106,HS000615,R0022,TRK014,road,2026-06-26 22:00:00,310.0,7.76,9.72,1.96,0,0.927,high,clear,0,0.41,Friday,0,R022,S00615
D04107,HS000073,R0088,TRK012,local,2025-12-10 12:26:00,176.1,8.61,12.34,3.73,0,0.754,medium,rain,0,2.26,Wednesday,0,R088,S00073
D04108,HS000125,R0005,TRK038,road,2025-03-30 19:14:00,390.4,9.94,14.6,4.66,0,0.791,medium,rain,1,1.48,Sunday,1,R005,S00125
D04109,HS001012,R0031,TRK050,road,2025-09-09 09:59:00,54.1,2.6,6.73,4.13,0,0.866,medium,clear,0,0.99,Tuesday,1,R031,S01012
D04110,HS001343,R0082,TRK023,rail,2026-07-29 23:10:00,327.5,8.06,11.74,3.68,0,0.82,medium,cloudy,1,2.23,Wednesday,0,R082,S01343
D04111,HS001435,R0057,TRK017,road,2025-12-03 05:44:00,115.0,5.95,10.38,4.43,0,0.828,high,clear,0,0.93,Wednesday,0,R057,S01435
D04112,HS000707,R0063,TRK019,road,2025-07-16 12:39:00,213.7,6.13,11.62,5.49,0,0.936,high,heavy_rain,0,2.04,Wednesday,0,R063,S00707
D04113,HS000208,R0004,TRK006,road,2025-02-08 10:23:00,360.8,8.13,12.55,4.42,0,0.892,medium,heavy_rain,2,2.19,Saturday,0,R004,S00208
D04114,HS000143,R0003,TRK038,local,2025-02-04 08:07:00,231.9,7.39,9.91,2.52,0,0.83,low,clear,0,0.66,Tuesday,1,R003,S00143
D04115,HS000253,R0040,TRK005,rail,2026-01-22 17:40:00,480.6,16.38,21.33,4.95,0,0.769,low,rain,0,1.74,Thursday,1,R040,S00253
D04116,HS000890,R0091,TRK032,road,2025-01-28 00:02:00,173.0,4.79,6.28,1.49,0,0.931,medium,cloudy,0,2.19,Tuesday,0,R091,S00890
D04117,HS001284,R0007,TRK020,road,2025-05-26 14:35:00,108.2,4.42,7.13,2.71,0,0.798,low,clear,1,2.59,Monday,0,R007,S01284
D04118,HS001215,R0010,TRK017,road,2025-04-07 00:40:00,83.9,4.02,5.96,1.94,0,0.871,low,clear,0,1.11,Monday,0,R010,S01215
D04119,HS001369,R0002,TRK032,road,2025-10-30 23:37:00,288.5,10.4,13.72,3.32,0,0.767,low,rain,1,1.26,Thursday,0,R002,S01369
D04120,HS001171,R0073,TRK009,road,2026-05-29 23:05:00,101.4,4.66,5.99,1.33,0,0.925,low,rain,0,0.31,Friday,0,R073,S01171
D04121,HS000286,R0047,TRK011,road,2025-12-17 07:38:00,167.7,6.18,9.46,3.28,0,0.962,medium,clear,0,2.31,Wednesday,1,R047,S00286
D04122,HS000575,R0094,TRK003,road,2025-12-02 09:15:00,155.7,4.66,7.53,2.87,0,0.892,medium,clear,0,1.3,Tuesday,1,R094,S00575
D04123,HS000571,R0049,TRK043,road,2026-07-11 14:59:00,221.0,6.66,9.34,2.68,0,0.98,medium,clear,1,1.52,Saturday,0,R049,S00571
D04124,HS001416,R0002,TRK014,road,2025-07-28 21:56:00,413.8,14.35,16.15,1.8,0,0.909,medium,clear,0,1.78,Monday,0,R002,S01416
D04125,HS000866,R0082,TRK009,road,2026-07-11 14:40:00,231.6,9.38,11.58,2.2,0,0.859,low,cloudy,2,2.41,Saturday,0,R082,S00866
D04126,HS000940,R0047,TRK005,rail,2025-01-25 03:36:00,232.2,9.85,13.92,4.07,0,0.743,high,cloudy,0,1.64,Saturday,0,R047,S00940
D04127,HS000564,R0069,TRK014,rail,2025-07-18 08:17:00,83.8,3.71,10.17,6.46,0,0.73,high,clear,1,3.5,Friday,1,R069,S00564
D04128,HS000205,R0005,TRK009,rail,2025-05-20 05:31:00,331.7,12.12,16.21,4.09,0,0.76,medium,cloudy,1,1.87,Tuesday,0,R005,S00205
