record_id,shipment_id,hour_from_departure,temperature_c,required_min_temp_c,required_max_temp_c,sensor_quality,in_range,shipment_id_raw
T0004477,HS002024,9,5.33,2.0,8.0,Good,1,HS002024
T0004478,HS003467,17,11.11,8.0,13.0,Good,1,HS003467
T0004479,HS008927,15,14.42,12.0,15.0,Good,1,HS008927
T0004480,HS008090,9,2.26,-2.0,4.0,Good,1,HS008090
T0004481,HS000964,6,16.81,15.0,30.0,Good,1,HS000964
T0004482,HS007947,17,10.36,8.0,12.0,Good,1,HS007947
T0004483,HS005213,18,4.61,2.0,8.0,Fair,1,HS005213
T0004484,HS000516,10,-18.83,-20.0,-15.0,Good,1,HS000516
T0004485,HS002232,12,15.23,8.0,13.0,Fair,0,HS002232
T0004486,HS006345,12,3.85,-2.0,4.0,Good,1,HS006345
T0004487,HS003638,18,4.73,2.0,8.0,Good,1,HS003638
T0004488,HS009701,15,19.89,15.0,30.0,Fair,1,HS009701
T0004489,HS006393,12,5.68,8.0,12.0,Fair,0,HS006393
T0004490,HS010027,5,8.22,8.0,12.0,Fair,1,HS010027
T0004491,HS001831,8,15.02,15.0,30.0,Good,1,HS001831
T0004492,HS007449,12,16.77,15.0,30.0,Fair,1,HS007449
T0004493,HS009723,23,4.33,-2.0,4.0,Good,0,HS009723
T0004494,HS009137,24,5.82,2.0,8.0,Good,1,HS009137
T0004495,HS001788,15,22.9,15.0,30.0,Fair,1,HS001788
T0004496,HS004052,16,11.22,8.0,12.0,Good,1,HS004052
T0004497,HS001485,14,21.19,15.0,30.0,Good,1,HS001485
T0004498,HS010207,6,4.98,2.0,8.0,Fair,1,HS010207
T0004499,HS010638,23,10.9,8.0,13.0,Good,1,HS010638
T0004500,HS005751,17,17.06,15.0,30.0,Good,1,HS005751
T0004501,HS005159,10,15.98,15.0,30.0,Good,1,HS005159
T0004502,HS000561,18,16.14,15.0,30.0,Good,1,HS000561
T0004503,HS004443,11,8.04,8.0,12.0,Good,1,HS004443
T0004504,HS001943,0,2.65,2.0,8.0,Good,1,HS001943
T0004505,HS006386,14,29.39,15.0,30.0,Fair,1,HS006386
T0004506,HS002224,20,3.15,-2.0,4.0,Good,1,HS002224
T0004507,HS011857,17,19.41,15.0,30.0,Good,1,HS011857
T0004508,HS007879,18,4.25,2.0,8.0,Good,1,HS007879
T0004509,HS010100,14,6.35,2.0,8.0,Good,1,HS010100
T0004510,HS000477,0,17.15,15.0,30.0,Good,1,HS000477
T0004511,HS009511,19,28.84,15.0,30.0,Good,1,HS009511
T0004512,HS000807,20,4.97,2.0,8.0,Good,1,HS000807
T0004513,HS008216,18,14.53,12.0,15.0,Good,1,HS008216
T0004514,HS004688,15,2.83,-2.0,4.0,Fair,1,HS004688
T0004515,HS000082,0,10.53,8.0,12.0,Good,1,HS000082
T0004516,HS001780,24,21.04,15.0,30.0,Good,1,HS001780
T0004517,HS002736,14,9.65,8.0,13.0,Good,1,HS002736
T0004518,HS004710,18,6.67,2.0,8.0,Good,1,HS004710
T0004519,HS009647,6,12.54,12.0,15.0,Good,1,HS009647
T0004520,HS011965,16,14.66,12.0,15.0,Good,1,HS011965
T0004521,HS001897,23,7.15,2.0,8.0,Good,1,HS001897
T0004522,HS009746,23,16.06,12.0,15.0,Good,0,HS009746
T0004523,HS000847,4,16.85,15.0,30.0,Good,1,HS000847
T0004524,HS006323,1,8.18,2.0,8.0,Fair,0,HS006323
T0004525,HS009219,2,7.0,2.0,8.0,Good,1,HS009219
T0004526,HS004448,16,8.65,8.0,13.0,Good,1,HS004448
T0004527,HS010451,14,19.62,15.0,30.0,Good,1,HS010451
T0004528,HS010603,3,8.48,8.0,13.0,Good,1,HS010603
T0004529,HS001616,6,5.26,2.0,8.0,Good,1,HS001616
T0004530,HS004369,24,6.07,2.0,8.0,Good,1,HS004369
T0004531,HS010742,15,5.18,2.0,8.0,Good,1,HS010742
T0004532,HS005633,15,19.97,15.0,30.0,Good,1,HS005633
T0004533,HS004821,20,29.18,15.0,30.0,Fair,1,HS004821
T0004534,HS007503,15,1.99,-2.0,4.0,Fair,1,HS007503
T0004535,HS007917,0,3.9,2.0,8.0,Good,1,HS007917
T0004536,HS005249,23,8.38,8.0,12.0,Fair,1,HS005249
T0004537,HS008186,8,7.82,2.0,8.0,Good,1,HS008186
T0004538,HS005244,6,-1.86,-2.0,4.0,Good,1,HS005244
T0004539,HS001066,10,6.53,2.0,8.0,Fair,1,HS001066
T0004540,HS003388,4,5.11,2.0,8.0,Good,1,HS003388
T0004541,HS004947,19,10.29,8.0,13.0,Good,1,HS004947
T0004542,HS010505,0,2.42,2.0,8.0,Good,1,HS010505
T0004543,HS003246,7,26.53,15.0,30.0,Good,1,HS003246
T0004544,HS003945,13,10.4,8.0,12.0,Fair,1,HS003945
T0004545,HS000729,1,12.65,12.0,15.0,Good,1,HS000729
T0004546,HS010280,0,3.86,2.0,8.0,Good,1,HS010280
T0004547,HS003357,20,8.61,8.0,12.0,Fair,1,HS003357
T0004548,HS008001,4,4.91,2.0,8.0,Good,1,HS008001
T0004549,HS010809,13,15.91,12.0,15.0,Good,0,HS010809
T0004550,HS006955,11,8.7,8.0,12.0,Good,1,HS006955
T0004551,HS005189,12,11.74,8.0,12.0,Good,1,HS005189
T0004552,HS005284,16,5.02,2.0,8.0,Good,1,HS005284
T0004553,HS005187,14,14.77,12.0,15.0,Good,1,HS005187
T0004554,HS011569,15,18.73,15.0,30.0,Good,1,HS011569
T0004555,HS006488,10,11.92,8.0,13.0,Good,1,HS006488
T0004556,HS006449,0,9.27,8.0,12.0,Good,1,HS006449
T0004557,HS000436,10,3.39,2.0,8.0,Good,1,HS000436
T0004558,HS004173,13,4.62,2.0,8.0,Good,1,HS004173
T0004559,HS000973,22,11.31,8.0,12.0,Fair,1,HS000973
T0004560,HS010798,17,16.54,8.0,13.0,Fair,0,HS010798
T0004561,HS001661,17,8.06,8.0,13.0,Good,1,HS001661
T0004562,HS010633,16,27.8,15.0,30.0,Fair,1,HS010633
T0004563,HS007803,3,-13.7,-20.0,-15.0,Good,0,HS007803
T0004564,HS009219,21,7.78,2.0,8.0,Fair,1,HS009219
T0004565,HS009395,24,4.85,2.0,8.0,Good,1,HS009395
T0004566,HS006455,18,3.05,2.0,8.0,Good,1,HS006455
T0004567,HS000385,24,-17.34,-20.0,-15.0,Good,1,HS000385
T0004568,HS001567,1,-15.21,-20.0,-15.0,Good,1,HS001567
T0004569,HS004257,12,28.85,15.0,30.0,Good,1,HS004257
T0004570,HS008970,16,11.97,8.0,12.0,Good,1,HS008970
T0004571,HS002883,9,17.17,15.0,30.0,Good,1,HS002883
T0004572,HS001075,22,10.96,8.0,13.0,Good,1,HS001075
T0004573,HS001060,11,6.38,2.0,8.0,Fair,1,HS001060
T0004574,HS009853,17,12.96,12.0,15.0,Good,1,HS009853
T0004575,HS002253,17,11.13,8.0,13.0,Good,1,HS002253
T0004576,HS003492,18,6.35,2.0,8.0,Fair,1,HS003492
T0004577,HS005537,11,26.91,15.0,30.0,Good,1,HS005537
T0004578,HS002111,11,4.95,2.0,8.0,Good,1,HS002111
T0004579,HS007063,12,18.54,15.0,30.0,Good,1,HS007063
T0004580,HS009314,24,3.16,2.0,8.0,Fair,1,HS009314
T0004581,HS010777,7,4.3,2.0,8.0,Good,1,HS010777
T0004582,HS010163,14,12.6,15.0,30.0,Fair,0,HS010163
T0004583,HS001581,11,-16.82,-20.0,-15.0,Good,1,HS001581
T0004584,HS008881,10,4.86,2.0,8.0,Fair,1,HS008881
T0004585,HS005507,10,2.06,2.0,8.0,Good,1,HS005507
T0004586,HS000374,9,5.17,2.0,8.0,Good,1,HS000374
T0004587,HS008537,10,10.32,8.0,13.0,Fair,1,HS008537
T0004588,HS009071,13,12.98,8.0,13.0,Fair,1,HS009071
T0004589,HS009505,16,6.7,2.0,8.0,Good,1,HS009505
T0004590,HS008866,9,3.73,-2.0,4.0,Fair,1,HS008866
T0004591,HS003388,21,4.84,2.0,8.0,Good,1,HS003388
T0004592,HS009501,1,22.08,15.0,30.0,Fair,1,HS009501
T0004593,HS002647,1,-17.93,-20.0,-15.0,Good,1,HS002647
T0004594,HS005076,22,21.36,15.0,30.0,Good,1,HS005076
T0004595,HS003313,6,-0.51,-2.0,4.0,Good,1,HS003313
T0004596,HS009410,0,15.13,15.0,30.0,Good,1,HS009410
T0004597,HS006895,14,3.0,-2.0,4.0,Good,1,HS006895
T0004598,HS003299,7,26.34,15.0,30.0,Good,1,HS003299
T0004599,HS002206,4,13.56,12.0,15.0,Good,1,HS002206
T0004600,HS010526,23,30.47,15.0,30.0,Fair,0,HS010526
T0004601,HS011020,9,3.04,2.0,8.0,Good,1,HS011020
T0004602,HS004137,9,2.39,2.0,8.0,Good,1,HS004137
T0004603,HS011266,14,-1.98,-2.0,4.0,Good,1,HS011266
T0004604,HS004444,20,5.43,2.0,8.0,Good,1,HS004444
T0004605,HS010113,7,9.3,8.0,13.0,Good,1,HS010113
T0004606,HS002707,5,0.96,-2.0,4.0,Good,1,HS002707
T0004607,HS006257,16,11.62,8.0,12.0,Good,1,HS006257
T0004608,HS000842,0,19.34,15.0,30.0,Good,1,HS000842
T0004609,HS011687,23,13.54,8.0,13.0,Good,0,HS011687
T0004610,HS007874,11,14.58,12.0,15.0,Good,1,HS007874
T0004611,HS001114,20,3.27,-2.0,4.0,Good,1,HS001114
T0004612,HS002744,18,-18.15,-20.0,-15.0,Good,1,HS002744
T0004613,HS000199,22,12.97,12.0,15.0,Good,1,HS000199
T0004614,HS011295,5,27.24,15.0,30.0,Fair,1,HS011295
T0004615,HS011108,20,17.55,15.0,30.0,Good,1,HS011108
T0004616,HS007500,24,21.03,15.0,30.0,Good,1,HS007500
T0004617,HS006263,8,2.08,-2.0,4.0,Good,1,HS006263
T0004618,HS005410,21,17.62,15.0,30.0,Good,1,HS005410
T0004619,HS007622,10,11.58,8.0,12.0,Good,1,HS007622
T0004620,HS010529,0,18.68,15.0,30.0,Fair,1,HS010529
T0004621,HS002959,13,8.15,8.0,13.0,Good,1,HS002959
T0004622,HS003650,12,16.67,15.0,30.0,Good,1,HS003650
T0004623,HS003269,7,3.78,2.0,8.0,Good,1,HS003269
T0004624,HS001443,10,5.53,8.0,13.0,Good,0,HS001443
T0004625,HS010410,24,3.04,-2.0,4.0,Good,1,HS010410
T0004626,HS003698,14,15.74,8.0,12.0,Good,0,HS003698
T0004627,HS002045,16,16.54,15.0,30.0,Fair,1,HS002045
T0004628,HS009390,22,5.45,2.0,8.0,Good,1,HS009390
T0004629,HS005391,14,24.38,15.0,30.0,Good,1,HS005391
T0004630,HS006409,12,-18.46,-20.0,-15.0,Good,1,HS006409
T0004631,HS011867,20,3.35,2.0,8.0,Good,1,HS011867
T0004632,HS006101,4,11.86,8.0,13.0,Good,1,HS006101
T0004633,HS007479,19,9.57,8.0,12.0,Fair,1,HS007479
T0004634,HS000754,19,6.78,2.0,8.0,Good,1,HS000754
T0004635,HS006892,13,9.5,8.0,12.0,Good,1,HS006892
T0004636,HS003594,19,18.08,15.0,30.0,Good,1,HS003594
T0004637,HS002524,0,25.76,15.0,30.0,Fair,1,HS002524
T0004638,HS002177,8,13.58,12.0,15.0,Good,1,HS002177
T0004639,HS008164,2,10.18,8.0,13.0,Good,1,HS008164
T0004640,HS000243,12,8.99,8.0,12.0,Good,1,HS000243
T0004641,HS009519,14,14.77,12.0,15.0,Good,1,HS009519
T0004642,HS001539,18,4.25,2.0,8.0,Fair,1,HS001539
T0004643,HS009578,1,21.73,15.0,30.0,Fair,1,HS009578
T0004644,HS000061,13,24.81,15.0,30.0,Fair,1,HS000061
T0004645,HS006073,9,16.85,8.0,12.0,Good,0,HS006073
T0004646,HS011372,20,28.92,15.0,30.0,Good,1,HS011372
T0004647,HS001324,12,12.18,8.0,13.0,Good,1,HS001324
T0004648,HS005348,23,3.31,2.0,8.0,Good,1,HS005348
T0004649,HS009822,7,13.54,8.0,12.0,Good,0,HS009822
T0004650,HS009535,13,5.11,2.0,8.0,Fair,1,HS009535
T0004651,HS004395,20,19.54,15.0,30.0,Good,1,HS004395
T0004652,HS004836,3,4.4,2.0,8.0,Good,1,HS004836
T0004653,HS005032,11,9.05,8.0,12.0,Good,1,HS005032
T0004654,HS000320,20,8.0,8.0,13.0,Good,1,HS000320
T0004655,HS000483,21,-1.96,-2.0,4.0,Good,1,HS000483
T0004656,HS003593,24,14.17,12.0,15.0,Good,1,HS003593
T0004657,HS001472,11,2.67,2.0,8.0,Good,1,HS001472
T0004658,HS011163,20,6.7,2.0,8.0,Good,1,HS011163
T0004659,HS006860,12,27.86,15.0,30.0,Fair,1,HS006860
T0004660,HS007628,8,10.08,8.0,12.0,Good,1,HS007628
T0004661,HS003365,22,20.79,15.0,30.0,Fair,1,HS003365
T0004662,HS010799,19,11.64,8.0,12.0,Good,1,HS010799
T0004663,HS000792,13,11.19,8.0,12.0,Good,1,HS000792
T0004664,HS002600,4,13.5,12.0,15.0,Good,1,HS002600
T0004665,HS008977,9,9.1,8.0,12.0,Good,1,HS008977
T0004666,HS005221,13,-1.45,-2.0,4.0,Good,1,HS005221
T0004667,HS006581,20,2.75,2.0,8.0,Fair,1,HS006581
T0004668,HS010713,17,2.6,2.0,8.0,Good,1,HS010713
T0004669,HS001736,12,2.32,2.0,8.0,Fair,1,HS001736
T0004670,HS003007,4,-18.94,-20.0,-15.0,Good,1,HS003007
T0004671,HS001980,10,14.2,12.0,15.0,Good,1,HS001980
T0004672,HS005710,18,12.82,12.0,15.0,Good,1,HS005710
T0004673,HS002302,16,14.4,12.0,15.0,Good,1,HS002302
T0004674,HS009776,9,8.37,8.0,12.0,Good,1,HS009776
T0004675,HS000694,12,9.46,8.0,12.0,Good,1,HS000694
T0004676,HS007943,3,27.87,15.0,30.0,Good,1,HS007943
T0004677,HS007104,21,3.49,2.0,8.0,Good,1,HS007104
T0004678,HS007166,6,2.81,2.0,8.0,Fair,1,HS007166
T0004679,HS001631,6,2.34,2.0,8.0,Good,1,HS001631
T0004680,HS000088,18,12.83,12.0,15.0,Good,1,HS000088
T0004681,HS010928,12,7.54,2.0,8.0,Good,1,HS010928
T0004682,HS003250,5,26.15,15.0,30.0,Good,1,HS003250
T0004683,HS000005,22,-16.22,-20.0,-15.0,Good,1,HS000005
T0004684,HS006464,23,4.94,2.0,8.0,Good,1,HS006464
T0004685,HS000152,12,-17.5,-20.0,-15.0,Fair,1,HS000152
T0004686,HS003310,11,10.33,8.0,12.0,Fair,1,HS003310
T0004687,HS001480,12,6.49,2.0,8.0,Good,1,HS001480
T0004688,HS011411,13,14.86,12.0,15.0,Good,1,HS011411
T0004689,HS001563,23,20.34,15.0,30.0,Good,1,HS001563
T0004690,HS000254,15,13.58,12.0,15.0,Fair,1,HS000254
T0004691,HS003441,15,28.21,15.0,30.0,Fair,1,HS003441
T0004692,HS001066,21,6.6,2.0,8.0,Fair,1,HS001066
T0004693,HS005533,21,-15.93,-20.0,-15.0,Good,1,HS005533
T0004694,HS001820,18,4.26,2.0,8.0,Fair,1,HS001820
T0004695,HS010862,21,3.14,8.0,13.0,Good,0,HS010862
T0004696,HS005920,24,10.73,2.0,8.0,Good,0,HS005920
T0004697,HS003227,7,11.91,8.0,12.0,Fair,1,HS003227
T0004698,HS011793,12,11.81,8.0,13.0,Fair,1,HS011793
T0004699,HS008012,1,-17.1,-20.0,-15.0,Good,1,HS008012
T0004700,HS009759,15,10.23,8.0,13.0,Fair,1,HS009759
T0004701,HS002122,5,24.67,15.0,30.0,Fair,1,HS002122
T0004702,HS008669,5,1.93,-2.0,4.0,Fair,1,HS008669
T0004703,HS011435,8,12.78,12.0,15.0,Good,1,HS011435
T0004704,HS005031,9,-1.86,-2.0,4.0,Good,1,HS005031
T0004705,HS008178,0,12.61,8.0,13.0,Good,1,HS008178
T0004706,HS007509,12,8.76,8.0,13.0,Good,1,HS007509
T0004707,HS008782,0,25.82,15.0,30.0,Good,1,HS008782
T0004708,HS001964,24,-15.23,-20.0,-15.0,Good,1,HS001964
T0004709,HS009378,23,5.02,2.0,8.0,Fair,1,HS009378
T0004710,HS005216,18,1.23,-2.0,4.0,Fair,1,HS005216
T0004711,HS002801,7,9.4,8.0,12.0,Good,1,HS002801
T0004712,HS009253,10,2.07,2.0,8.0,Good,1,HS009253
T0004713,HS008966,20,5.85,2.0,8.0,Good,1,HS008966
T0004714,HS003434,5,3.27,2.0,8.0,Good,1,HS003434
T0004715,HS001957,2,-18.51,-20.0,-15.0,Fair,1,HS001957
T0004716,HS006543,0,8.95,8.0,13.0,Good,1,HS006543
T0004717,HS005666,9,29.77,15.0,30.0,Good,1,HS005666
T0004718,HS007510,16,5.69,2.0,8.0,Good,1,HS007510
T0004719,HS002428,23,6.34,2.0,8.0,Good,1,HS002428
T0004720,HS000923,18,9.35,8.0,12.0,Good,1,HS000923
T0004721,HS007096,5,2.17,2.0,8.0,Good,1,HS007096
T0004722,HS005323,6,28.84,15.0,30.0,Good,1,HS005323
T0004723,HS000475,16,2.26,2.0,8.0,Fair,1,HS000475
T0004724,HS008774,20,17.15,8.0,12.0,Good,0,HS008774
T0004725,HS010973,24,29.48,15.0,30.0,Good,1,HS010973
T0004726,HS005676,18,8.98,8.0,12.0,Good,1,HS005676
T0004727,HS004279,13,5.03,2.0,8.0,Good,1,HS004279
T0004728,HS008619,7,3.16,-2.0,4.0,Good,1,HS008619
T0004729,HS011671,21,4.75,2.0,8.0,Good,1,HS011671
T0004730,HS007140,16,6.81,8.0,12.0,Good,0,HS007140
T0004731,HS004821,3,22.76,15.0,30.0,Good,1,HS004821
T0004732,HS006803,15,9.24,8.0,13.0,Good,1,HS006803
T0004733,HS004742,6,6.59,2.0,8.0,Good,1,HS004742
T0004734,HS007480,22,7.97,2.0,8.0,Fair,1,HS007480
T0004735,HS010913,11,-18.06,-20.0,-15.0,Fair,1,HS010913
T0004736,HS008451,16,5.29,2.0,8.0,Good,1,HS008451
T0004737,HS011825,6,10.94,2.0,8.0,Good,0,HS011825
T0004738,HS008350,19,5.92,2.0,8.0,Good,1,HS008350
T0004739,HS011023,4,30.47,15.0,30.0,Good,0,HS011023
T0004740,HS008673,23,23.96,15.0,30.0,Fair,1,HS008673
T0004741,HS004623,6,12.73,12.0,15.0,Good,1,HS004623
T0004742,HS003051,20,2.66,2.0,8.0,Fair,1,HS003051
T0004743,HS003890,9,5.77,2.0,8.0,Good,1,HS003890
T0004744,HS000029,13,5.52,2.0,8.0,Good,1,HS000029
T0004745,HS001485,12,19.58,15.0,30.0,Fair,1,HS001485
T0004746,HS004388,6,3.45,-2.0,4.0,Fair,1,HS004388
T0004747,HS004758,24,14.05,12.0,15.0,Good,1,HS004758
T0004748,HS002089,24,8.38,8.0,12.0,Fair,1,HS002089
T0004749,HS004142,0,8.29,8.0,12.0,Fair,1,HS004142
T0004750,HS007230,5,20.51,15.0,30.0,Good,1,HS007230
T0004751,HS000202,1,20.05,15.0,30.0,Good,1,HS000202
T0004752,HS001403,15,4.63,2.0,8.0,Fair,1,HS001403
T0004753,HS005917,15,25.34,15.0,30.0,Good,1,HS005917
T0004754,HS007577,18,7.69,2.0,8.0,Good,1,HS007577
T0004755,HS003359,22,12.42,8.0,13.0,Fair,1,HS003359
T0004756,HS001105,15,13.23,12.0,15.0,Good,1,HS001105
T0004757,HS009218,2,8.75,8.0,12.0,Good,1,HS009218
T0004758,HS006565,18,11.0,8.0,13.0,Good,1,HS006565
T0004759,HS003235,24,10.69,8.0,13.0,Good,1,HS003235
T0004760,HS001276,6,-1.34,-2.0,4.0,Good,1,HS001276
T0004761,HS007292,2,6.92,2.0,8.0,Good,1,HS007292
T0004762,HS006358,17,6.5,2.0,8.0,Good,1,HS006358
T0004763,HS003675,10,-15.11,-20.0,-15.0,Good,1,HS003675
T0004764,HS011453,20,9.42,8.0,12.0,Fair,1,HS011453
T0004765,HS002381,1,4.7,2.0,8.0,Good,1,HS002381
T0004766,HS010303,18,10.18,8.0,13.0,Good,1,HS010303
T0004767,HS005687,2,4.69,2.0,8.0,Good,1,HS005687
T0004768,HS002961,12,11.86,8.0,12.0,Good,1,HS002961
T0004769,HS009151,12,14.9,12.0,15.0,Good,1,HS009151
T0004770,HS007320,17,22.87,15.0,30.0,Good,1,HS007320
T0004771,HS009241,3,-15.79,-20.0,-15.0,Good,1,HS009241
T0004772,HS005438,10,7.58,2.0,8.0,Good,1,HS005438
T0004773,HS004526,6,30.06,15.0,30.0,Good,0,HS004526
T0004774,HS002082,2,2.73,2.0,8.0,Good,1,HS002082
T0004775,HS008992,9,-1.5,-2.0,4.0,Good,1,HS008992
T0004776,HS009380,6,9.44,8.0,12.0,Good,1,HS009380
T0004777,HS008494,10,19.03,15.0,30.0,Good,1,HS008494
T0004778,HS004123,0,3.77,2.0,8.0,Good,1,HS004123
T0004779,HS011996,0,9.99,8.0,12.0,Fair,1,HS011996
T0004780,HS006645,0,11.17,8.0,13.0,Good,1,HS006645
T0004781,HS009308,23,3.35,2.0,8.0,Good,1,HS009308
T0004782,HS006050,2,8.07,8.0,13.0,Good,1,HS006050
T0004783,HS011612,4,-18.07,-20.0,-15.0,Fair,1,HS011612
T0004784,HS009663,8,17.93,15.0,30.0,Fair,1,HS009663
T0004785,HS007497,10,6.4,2.0,8.0,Good,1,HS007497
T0004786,HS005160,23,-19.41,-20.0,-15.0,Good,1,HS005160
T0004787,HS011807,11,4.6,2.0,8.0,Fair,1,HS011807
T0004788,HS005013,23,17.19,15.0,30.0,Fair,1,HS005013
T0004789,HS001912,13,5.23,2.0,8.0,Good,1,HS001912
T0004790,HS011044,7,3.88,8.0,12.0,Fair,0,HS011044
T0004791,HS011188,0,3.15,2.0,8.0,Good,1,HS011188
T0004792,HS005965,21,3.97,2.0,8.0,Good,1,HS005965
T0004793,HS005351,11,12.97,12.0,15.0,Good,1,HS005351
T0004794,HS005402,4,12.23,8.0,13.0,Fair,1,HS005402
T0004795,HS011928,8,4.51,2.0,8.0,Fair,1,HS011928
T0004796,HS007692,17,-1.91,-2.0,4.0,Good,1,HS007692
T0004797,HS008633,6,2.02,2.0,8.0,Good,1,HS008633
T0004798,HS009738,20,5.45,2.0,8.0,Good,1,HS009738
T0004799,HS006400,6,28.38,15.0,30.0,Fair,1,HS006400
T0004800,HS005123,12,3.21,2.0,8.0,Good,1,HS005123
T0004801,HS007395,11,-17.93,-20.0,-15.0,Good,1,HS007395
T0004802,HS008801,17,17.86,15.0,30.0,Good,1,HS008801
T0004803,HS000986,5,16.28,15.0,30.0,Good,1,HS000986
T0004804,HS001751,19,28.63,15.0,30.0,Good,1,HS001751
T0004805,HS007462,24,12.68,12.0,15.0,Good,1,HS007462
T0004806,HS006078,6,2.49,2.0,8.0,Good,1,HS006078
T0004807,HS002911,4,10.7,8.0,12.0,Good,1,HS002911
T0004808,HS011313,13,9.08,8.0,13.0,Good,1,HS011313
T0004809,HS008256,20,16.2,15.0,30.0,Good,1,HS008256
T0004810,HS006021,17,4.31,2.0,8.0,Fair,1,HS006021
T0004811,HS002262,1,14.77,12.0,15.0,Fair,1,HS002262
T0004812,HS007624,12,21.33,15.0,30.0,Good,1,HS007624
T0004813,HS002917,3,10.65,8.0,13.0,Good,1,HS002917
T0004814,HS001846,2,6.7,2.0,8.0,Good,1,HS001846
T0004815,HS003670,23,4.22,2.0,8.0,Good,1,HS003670
T0004816,HS006600,16,3.3,2.0,8.0,Good,1,HS006600
T0004817,HS010887,4,8.92,8.0,13.0,Good,1,HS010887
T0004818,HS003576,3,17.13,15.0,30.0,Good,1,HS003576
T0004819,HS008554,1,5.3,2.0,8.0,Good,1,HS008554
T0004820,HS006163,20,21.17,15.0,30.0,Good,1,HS006163
T0004821,HS003563,2,8.73,8.0,13.0,Good,1,HS003563
T0004822,HS002819,18,11.36,8.0,12.0,Good,1,HS002819
T0004823,HS004902,10,4.37,2.0,8.0,Good,1,HS004902
T0004824,HS011872,19,5.21,2.0,8.0,Fair,1,HS011872
T0004825,HS002718,16,6.55,-2.0,4.0,Fair,0,HS002718
T0004826,HS010001,0,7.66,2.0,8.0,Fair,1,HS010001
T0004827,HS004038,2,9.65,8.0,12.0,Good,1,HS004038
T0004828,HS003068,2,-18.88,-20.0,-15.0,Good,1,HS003068
T0004829,HS006395,12,5.87,2.0,8.0,Good,1,HS006395
T0004830,HS008558,7,28.17,15.0,30.0,Good,1,HS008558
T0004831,HS009814,11,12.88,12.0,15.0,Good,1,HS009814
T0004832,HS005868,24,1.19,-2.0,4.0,Good,1,HS005868
T0004833,HS000593,18,1.82,-2.0,4.0,Fair,1,HS000593
T0004834,HS001567,13,-17.97,-20.0,-15.0,Fair,1,HS001567
T0004835,HS009619,13,11.11,8.0,13.0,Fair,1,HS009619
T0004836,HS006448,0,6.52,2.0,8.0,Good,1,HS006448
T0004837,HS004632,5,2.03,2.0,8.0,Good,1,HS004632
T0004838,HS010364,8,13.5,12.0,15.0,Good,1,HS010364
T0004839,HS003363,2,4.47,2.0,8.0,Good,1,HS003363
T0004840,HS003830,4,23.48,15.0,30.0,Fair,1,HS003830
T0004841,HS000049,13,26.67,15.0,30.0,Good,1,HS000049
T0004842,HS010379,2,1.45,-2.0,4.0,Good,1,HS010379
T0004843,HS008160,7,7.04,2.0,8.0,Fair,1,HS008160
T0004844,HS000291,8,11.95,8.0,12.0,Fair,1,HS000291
T0004845,HS001391,1,11.34,8.0,12.0,Fair,1,HS001391
T0004846,HS001672,4,12.15,12.0,15.0,Good,1,HS001672
T0004847,HS001878,22,10.71,8.0,13.0,Good,1,HS001878
T0004848,HS009028,17,2.45,2.0,8.0,Fair,1,HS009028
T0004849,HS006993,14,20.87,15.0,30.0,Good,1,HS006993
T0004850,HS002576,0,12.79,8.0,13.0,Good,1,HS002576
T0004851,HS009567,23,11.51,8.0,12.0,Good,1,HS009567
T0004852,HS004784,18,8.2,8.0,12.0,Good,1,HS004784
T0004853,HS010918,19,9.76,8.0,13.0,Good,1,HS010918
T0004854,HS000436,8,4.63,2.0,8.0,Fair,1,HS000436
T0004855,HS003667,19,5.32,2.0,8.0,Good,1,HS003667
T0004856,HS007897,10,4.87,2.0,8.0,Fair,1,HS007897
T0004857,HS007400,4,11.03,8.0,13.0,Good,1,HS007400
T0004858,HS002270,5,4.8,2.0,8.0,Good,1,HS002270
T0004859,HS008348,7,9.57,8.0,13.0,Good,1,HS008348
T0004860,HS005275,13,15.95,15.0,30.0,Good,1,HS005275
T0004861,HS009966,17,8.2,8.0,13.0,Good,1,HS009966
T0004862,HS002050,12,9.49,8.0,13.0,Fair,1,HS002050
T0004863,HS008865,14,8.01,8.0,12.0,Good,1,HS008865
T0004864,HS005380,13,6.12,2.0,8.0,Good,1,HS005380
T0004865,HS001359,14,9.04,8.0,13.0,Good,1,HS001359
T0004866,HS001721,19,29.42,15.0,30.0,Fair,1,HS001721
T0004867,HS005284,12,7.38,2.0,8.0,Fair,1,HS005284
T0004868,HS008690,18,5.23,2.0,8.0,Good,1,HS008690
T0004869,HS009221,12,5.99,2.0,8.0,Good,1,HS009221
T0004870,HS006839,14,-16.99,-20.0,-15.0,Good,1,HS006839
T0004871,HS007662,14,20.93,15.0,30.0,Fair,1,HS007662
T0004872,HS011669,11,19.54,15.0,30.0,Fair,1,HS011669
T0004873,HS010531,5,6.88,2.0,8.0,Good,1,HS010531
T0004874,HS001402,15,20.58,15.0,30.0,Good,1,HS001402
T0004875,HS002180,20,14.33,12.0,15.0,Good,1,HS002180
T0004876,HS002421,23,-17.44,-20.0,-15.0,Good,1,HS002421
T0004877,HS006275,3,15.42,15.0,30.0,Good,1,HS006275
T0004878,HS008433,4,6.2,2.0,8.0,Good,1,HS008433
T0004879,HS010587,7,14.09,12.0,15.0,Good,1,HS010587
