availability_id,vehicle_id,date,vehicle_type,capacity_kg,min_temp_c,max_temp_c,home_location,current_location,availability_status,available_from,available_until,estimated_cost_per_km,maintenance_status,utilization_rate,vehicle_id_raw
VA04071,TRK0040,2025-04-25,Local,750,10,35,Kolkata,Rourkela,unavailable,2026-08-30 08:00:00,2026-08-30 22:00:00,27.92,inspection_due,0.342,TRK0040
VA04072,TRK0001,2025-05-02,Dry,1500,15,35,Kharagpur,Cuttack,assigned,2026-08-30 14:00:00,2026-08-30 18:00:00,12.27,good,0.764,TRK0001
VA04073,TRK0047,2026-07-12,Local,300,10,35,Kharagpur,Rourkela,available,2026-08-30 06:00:00,2026-08-30 18:00:00,24.97,maintenance,0.593,TRK0047
VA04074,TRK0047,2026-03-16,Local,300,10,35,Rourkela,Sambalpur,available,2026-08-30 05:00:00,2026-08-30 20:00:00,24.17,good,0.675,TRK0047
VA04075,TRK0024,2025-01-31,Reefer,500,2,8,Bhubaneswar,Berhampur,available,2026-08-30 07:00:00,2026-08-30 20:00:00,36.09,good,0.381,TRK0024
VA04076,TRK0027,2026-03-19,Dry,500,15,35,Balasore,Cuttack,available,2026-08-30 05:00:00,2026-08-30 16:00:00,20.91,good,0.435,TRK0027
VA04077,TRK0002,2026-06-10,Reefer,1000,2,8,Cuttack,Bhubaneswar,available,2026-08-30 10:00:00,2026-08-30 20:00:00,23.14,maintenance,0.33,TRK0002
VA04078,TRK0018,2025-09-09,Reefer,1500,2,8,Puri,Sambalpur,assigned,2026-08-30 08:00:00,2026-08-30 23:59:00,13.45,maintenance,0.742,TRK0018
VA04079,TRK0012,2025-10-22,Dry,1500,15,35,Gopalpur,Puri,maintenance,2026-08-30 06:00:00,2026-08-30 20:00:00,27.37,good,0.582,TRK0012
VA04080,TRK0001,2025-06-07,Dry,1000,15,35,Kolkata,Berhampur,available,2026-08-30 08:00:00,2026-08-30 18:00:00,15.08,good,0.515,TRK0001
VA04081,TRK0008,2026-05-30,Local,300,10,35,Rourkela,Puri,available,2026-08-30 05:00:00,2026-08-30 16:00:00,31.72,maintenance,0.343,TRK0008
VA04082,TRK0029,2025-10-01,Dry,2000,15,35,Kolkata,Rourkela,available,2026-08-30 12:00:00,2026-08-30 16:00:00,30.73,good,0.153,TRK0029
VA04083,TRK0045,2025-10-17,Dry,1500,15,35,Jajpur,Kharagpur,available,2026-08-30 14:00:00,2026-08-30 22:00:00,12.41,good,0.284,TRK0045
VA04084,TRK0037,2025-09-06,Local,750,10,35,Kolkata,Gopalpur,available,2026-08-30 14:00:00,2026-08-30 18:00:00,15.42,good,0.448,TRK0037
VA04085,TRK0004,2026-03-24,Reefer,1000,2,8,Angul,Sambalpur,available,2026-08-30 10:00:00,2026-08-30 16:00:00,16.74,good,0.615,TRK0004
VA04086,TRK0019,2025-06-07,Dry,1500,15,35,Cuttack,Jajpur,assigned,2026-08-30 14:00:00,2026-08-30 22:00:00,15.2,maintenance,0.572,TRK0019
VA04087,TRK0040,2025-07-02,Reefer,2000,2,12,Kolkata,Sambalpur,assigned,2026-08-30 10:00:00,2026-08-30 22:00:00,36.57,maintenance,0.221,TRK0040
VA04088,TRK0012,2025-11-22,Local,300,10,35,Kharagpur,Jajpur,maintenance,2026-08-30 12:00:00,2026-08-30 23:59:00,12.85,inspection_due,0.257,TRK0012
VA04089,TRK0005,2026-08-12,Reefer,750,-2,8,Kharagpur,Kharagpur,unavailable,2026-08-30 08:00:00,2026-08-30 18:00:00,13.29,good,0.888,TRK0005
VA04090,TRK0027,2026-02-25,Reefer,500,2,12,Bhubaneswar,Sambalpur,available,2026-08-30 10:00:00,2026-08-30 22:00:00,34.48,inspection_due,0.367,TRK0027
VA04091,TRK0048,2026-05-18,Local,500,10,35,Jajpur,Rourkela,assigned,2026-08-30 05:00:00,2026-08-30 23:59:00,20.51,good,0.274,TRK0048
VA04092,TRK0005,2026-01-07,Reefer,500,-2,8,Gopalpur,Kharagpur,available,2026-08-30 12:00:00,2026-08-30 23:59:00,29.84,good,0.872,TRK0005
VA04093,TRK0028,2025-02-02,Reefer,500,-2,8,Cuttack,Gopalpur,available,2026-08-30 08:00:00,2026-08-30 22:00:00,30.96,good,0.215,TRK0028
VA04094,TRK0025,2025-08-12,Dry,750,15,35,Bhubaneswar,Puri,available,2026-08-30 12:00:00,2026-08-30 22:00:00,33.21,good,0.465,TRK0025
VA04095,TRK0018,2025-03-10,Dry,750,15,35,Puri,Kolkata,available,2026-08-30 12:00:00,2026-08-30 18:00:00,36.69,maintenance,0.424,TRK0018
VA04096,TRK0010,2025-01-27,Reefer,1500,2,12,Sambalpur,Bhubaneswar,available,2026-08-30 12:00:00,2026-08-30 22:00:00,31.42,good,0.291,TRK0010
VA04097,TRK0025,2026-05-27,Reefer,1000,2,8,Puri,Angul,available,2026-08-30 12:00:00,2026-08-30 16:00:00,13.67,inspection_due,0.177,TRK0025
VA04098,TRK0022,2025-12-20,Dry,750,15,35,Kharagpur,Jajpur,assigned,2026-08-30 12:00:00,2026-08-30 22:00:00,29.34,maintenance,0.608,TRK0022
VA04099,TRK0023,2025-07-31,Dry,1000,15,35,Cuttack,Kharagpur,available,2026-08-30 06:00:00,2026-08-30 20:00:00,13.92,good,0.196,TRK0023
VA04100,TRK0037,2025-08-20,Dry,2000,15,35,Gopalpur,Kolkata,available,2026-08-30 08:00:00,2026-08-30 16:00:00,32.74,good,0.823,TRK0037
VA04101,TRK0018,2025-05-06,Reefer,750,2,12,Berhampur,Kolkata,available,2026-08-30 12:00:00,2026-08-30 16:00:00,15.82,maintenance,0.867,TRK0018
VA04102,TRK0033,2025-12-21,Reefer,2000,2,8,Gopalpur,Kolkata,available,2026-08-30 08:00:00,2026-08-30 22:00:00,25.68,good,0.541,TRK0033
VA04103,TRK0002,2026-05-24,Local,750,10,35,Gopalpur,Sambalpur,available,2026-08-30 07:00:00,2026-08-30 22:00:00,25.52,good,0.166,TRK0002
VA04104,TRK0009,2025-12-15,Dry,2000,15,35,Gopalpur,Kharagpur,assigned,2026-08-30 08:00:00,2026-08-30 18:00:00,15.27,good,0.788,TRK0009
VA04105,TRK0036,2026-08-15,Dry,1000,15,35,Kharagpur,Rourkela,available,2026-08-30 10:00:00,2026-08-30 18:00:00,33.44,good,0.36,TRK0036
VA04106,TRK0029,2025-02-23,Reefer,1000,2,8,Gopalpur,Rourkela,available,2026-08-30 10:00:00,2026-08-30 18:00:00,34.4,good,0.844,TRK0029
VA04107,TRK0041,2025-08-08,Dry,2000,15,35,Kharagpur,Balasore,assigned,2026-08-30 05:00:00,2026-08-30 20:00:00,19.24,maintenance,0.25,TRK0041
VA04108,TRK0022,2025-09-25,Reefer,500,2,12,Kolkata,Balasore,available,2026-08-30 14:00:00,2026-08-30 16:00:00,22.69,maintenance,0.557,TRK0022
VA04109,TRK0017,2025-10-30,Reefer,1000,2,8,Jajpur,Kolkata,available,2026-08-30 07:00:00,2026-08-30 18:00:00,36.63,maintenance,0.212,TRK0017
VA04110,TRK0034,2026-01-01,Dry,1500,15,35,Gopalpur,Puri,assigned,2026-08-30 06:00:00,2026-08-30 20:00:00,22.76,inspection_due,0.876,TRK0034
VA04111,TRK0030,2025-09-17,Local,750,10,35,Berhampur,Kharagpur,unavailable,2026-08-30 06:00:00,2026-08-30 18:00:00,13.07,maintenance,0.877,TRK0030
VA04112,TRK0012,2025-11-13,Reefer,750,2,8,Kharagpur,Angul,unavailable,2026-08-30 08:00:00,2026-08-30 23:59:00,18.72,good,0.822,TRK0012
VA04113,TRK0035,2025-11-08,Dry,750,15,35,Balasore,Jajpur,assigned,2026-08-30 08:00:00,2026-08-30 18:00:00,25.47,good,0.882,TRK0035
VA04114,TRK0003,2025-03-07,Dry,500,15,35,Sambalpur,Angul,unavailable,2026-08-30 08:00:00,2026-08-30 23:59:00,25.91,good,0.442,TRK0003
VA04115,TRK0046,2025-01-31,Dry,1000,15,35,Gopalpur,Kharagpur,available,2026-08-30 05:00:00,2026-08-30 16:00:00,20.65,inspection_due,0.715,TRK0046
VA04116,TRK0048,2026-04-22,Dry,1000,15,35,Jajpur,Berhampur,unavailable,2026-08-30 05:00:00,2026-08-30 20:00:00,22.71,good,0.54,TRK0048
VA04117,TRK0010,2025-07-22,Dry,2000,15,35,Balasore,Balasore,available,2026-08-30 14:00:00,2026-08-30 16:00:00,33.53,maintenance,0.182,TRK0010
VA04118,TRK0002,2026-03-27,Dry,1000,15,35,Sambalpur,Berhampur,maintenance,2026-08-30 10:00:00,2026-08-30 20:00:00,26.16,good,0.424,TRK0002
VA04119,TRK0010,2025-12-23,Reefer,2000,-2,8,Cuttack,Berhampur,available,2026-08-30 10:00:00,2026-08-30 22:00:00,27.68,good,0.869,TRK0010
VA04120,TRK0046,2025-04-25,Reefer,1000,-2,8,Kharagpur,Sambalpur,available,2026-08-30 05:00:00,2026-08-30 22:00:00,31.33,good,0.464,TRK0046
VA04121,TRK0002,2026-03-14,Dry,2000,15,35,Puri,Gopalpur,assigned,2026-08-30 10:00:00,2026-08-30 22:00:00,37.42,good,0.602,TRK0002
VA04122,TRK0006,2025-03-23,Reefer,750,4,12,Kolkata,Balasore,available,2026-08-30 05:00:00,2026-08-30 23:59:00,13.3,maintenance,0.539,TRK0006
VA04123,TRK0012,2025-12-18,Reefer,500,2,12,Angul,Rourkela,available,2026-08-30 08:00:00,2026-08-30 18:00:00,27.92,good,0.529,TRK0012
VA04124,TRK0050,2025-02-06,Dry,750,15,35,Jajpur,Berhampur,available,2026-08-30 08:00:00,2026-08-30 20:00:00,27.9,good,0.732,TRK0050
VA04125,TRK0037,2025-10-12,Dry,1000,15,35,Puri,Kharagpur,available,2026-08-30 06:00:00,2026-08-30 20:00:00,27.79,good,0.5,TRK0037
VA04126,TRK0023,2025-08-17,Dry,750,15,35,Kolkata,Bhubaneswar,available,2026-08-30 10:00:00,2026-08-30 16:00:00,18.6,good,0.653,TRK0023
VA04127,TRK0008,2025-03-28,Reefer,500,2,8,Sambalpur,Balasore,available,2026-08-30 05:00:00,2026-08-30 18:00:00,20.37,good,0.626,TRK0008
VA04128,TRK0036,2026-06-26,Dry,500,15,35,Cuttack,Bhubaneswar,available,2026-08-30 05:00:00,2026-08-30 18:00:00,32.34,good,0.624,TRK0036
VA04129,TRK0015,2026-06-01,Reefer,500,2,8,Jajpur,Puri,available,2026-08-30 08:00:00,2026-08-30 20:00:00,20.87,good,0.303,TRK0015
VA04130,TRK0011,2025-07-07,Reefer,750,-2,8,Kharagpur,Gopalpur,maintenance,2026-08-30 06:00:00,2026-08-30 22:00:00,24.14,good,0.233,TRK0011
VA04131,TRK0021,2026-04-09,Dry,2000,15,35,Jajpur,Kolkata,available,2026-08-30 05:00:00,2026-08-30 16:00:00,37.98,good,0.162,TRK0021
VA04132,TRK0033,2025-12-05,Reefer,1500,2,12,Jajpur,Sambalpur,assigned,2026-08-30 08:00:00,2026-08-30 18:00:00,12.28,inspection_due,0.202,TRK0033
VA04133,TRK0001,2026-06-05,Dry,500,15,35,Kharagpur,Gopalpur,assigned,2026-08-30 06:00:00,2026-08-30 22:00:00,13.61,good,0.161,TRK0001
VA04134,TRK0024,2025-12-30,Dry,500,15,35,Berhampur,Kharagpur,unavailable,2026-08-30 07:00:00,2026-08-30 22:00:00,22.75,maintenance,0.622,TRK0024
VA04135,TRK0034,2025-12-12,Dry,2000,15,35,Jajpur,Berhampur,assigned,2026-08-30 05:00:00,2026-08-30 16:00:00,14.05,good,0.607,TRK0034
VA04136,TRK0011,2025-04-16,Reefer,750,2,8,Bhubaneswar,Sambalpur,available,2026-08-30 14:00:00,2026-08-30 23:59:00,37.49,good,0.322,TRK0011
VA04137,TRK0017,2026-06-10,Reefer,500,2,12,Balasore,Bhubaneswar,available,2026-08-30 10:00:00,2026-08-30 16:00:00,17.03,good,0.708,TRK0017
VA04138,TRK0033,2025-10-28,Reefer,500,2,8,Berhampur,Balasore,assigned,2026-08-30 05:00:00,2026-08-30 23:59:00,23.08,good,0.654,TRK0033
VA04139,TRK0033,2026-01-06,Dry,1000,15,35,Gopalpur,Kolkata,available,2026-08-30 08:00:00,2026-08-30 22:00:00,13.34,good,0.407,TRK0033
VA04140,TRK0015,2025-11-05,Reefer,1000,2,12,Rourkela,Puri,assigned,2026-08-30 07:00:00,2026-08-30 23:59:00,28.78,good,0.447,TRK0015
VA04141,TRK0030,2025-05-20,Reefer,1500,-2,8,Kharagpur,Rourkela,available,2026-08-30 12:00:00,2026-08-30 22:00:00,29.1,good,0.502,TRK0030
VA04142,TRK0008,2026-04-09,Reefer,500,2,12,Cuttack,Kharagpur,available,2026-08-30 05:00:00,2026-08-30 22:00:00,20.07,maintenance,0.188,TRK0008
VA04143,TRK0039,2026-08-16,Dry,1000,15,35,Cuttack,Bhubaneswar,available,2026-08-30 12:00:00,2026-08-30 20:00:00,19.65,good,0.245,TRK0039
VA04144,TRK0019,2025-11-15,Reefer,1000,4,12,Gopalpur,Gopalpur,maintenance,2026-08-30 07:00:00,2026-08-30 16:00:00,33.1,good,0.227,TRK0019
VA04145,TRK0030,2026-02-15,Dry,1000,15,35,Balasore,Kolkata,available,2026-08-30 12:00:00,2026-08-30 23:59:00,30.64,inspection_due,0.574,TRK0030
VA04146,TRK0015,2026-08-11,Reefer,1500,2,8,Angul,Kharagpur,maintenance,2026-08-30 07:00:00,2026-08-30 16:00:00,21.06,good,0.668,TRK0015
VA04147,TRK0010,2025-10-11,Reefer,2000,4,12,Angul,Angul,assigned,2026-08-30 05:00:00,2026-08-30 22:00:00,21.9,maintenance,0.626,TRK0010
VA04148,TRK0035,2026-02-18,Local,750,10,35,Gopalpur,Jajpur,available,2026-08-30 14:00:00,2026-08-30 22:00:00,20.59,good,0.75,TRK0035
VA04149,TRK0035,2025-03-30,Reefer,2000,-2,8,Puri,Angul,available,2026-08-30 07:00:00,2026-08-30 22:00:00,13.97,good,0.329,TRK0035
VA04150,TRK0023,2026-08-05,Dry,750,15,35,Kharagpur,Bhubaneswar,available,2026-08-30 14:00:00,2026-08-30 22:00:00,32.76,good,0.829,TRK0023
VA04151,TRK0016,2026-03-12,Local,300,10,35,Gopalpur,Gopalpur,available,2026-08-30 08:00:00,2026-08-30 22:00:00,33.73,maintenance,0.371,TRK0016
VA04152,TRK0016,2025-06-28,Reefer,1500,4,12,Cuttack,Sambalpur,maintenance,2026-08-30 05:00:00,2026-08-30 23:59:00,26.88,good,0.437,TRK0016
VA04153,TRK0039,2025-10-15,Dry,1000,15,35,Kharagpur,Puri,assigned,2026-08-30 07:00:00,2026-08-30 20:00:00,35.27,maintenance,0.609,TRK0039
VA04154,TRK0012,2025-08-08,Dry,500,15,35,Rourkela,Cuttack,available,2026-08-30 12:00:00,2026-08-30 20:00:00,35.96,good,0.303,TRK0012
VA04155,TRK0018,2025-09-07,Dry,750,15,35,Kharagpur,Cuttack,available,2026-08-30 12:00:00,2026-08-30 20:00:00,29.96,good,0.937,TRK0018
VA04156,TRK0044,2026-04-21,Local,300,10,35,Berhampur,Gopalpur,available,2026-08-30 12:00:00,2026-08-30 22:00:00,29.0,good,0.88,TRK0044
VA04157,TRK0030,2026-05-21,Local,750,10,35,Kolkata,Bhubaneswar,maintenance,2026-08-30 08:00:00,2026-08-30 22:00:00,34.79,good,0.63,TRK0030
VA04158,TRK0028,2025-04-03,Dry,500,15,35,Cuttack,Rourkela,available,2026-08-30 08:00:00,2026-08-30 18:00:00,20.15,good,0.884,TRK0028
VA04159,TRK0025,2025-09-15,Dry,1000,15,35,Balasore,Bhubaneswar,assigned,2026-08-30 07:00:00,2026-08-30 20:00:00,35.95,inspection_due,0.66,TRK0025
VA04160,TRK0025,2025-09-22,Reefer,1000,2,12,Kharagpur,Sambalpur,assigned,2026-08-30 10:00:00,2026-08-30 20:00:00,16.58,good,0.643,TRK0025
VA04161,TRK0003,2026-03-23,Reefer,750,2,12,Kharagpur,Angul,available,2026-08-30 06:00:00,2026-08-30 22:00:00,23.15,good,0.681,TRK0003
VA04162,TRK0034,2025-08-07,Dry,750,15,35,Kolkata,Jajpur,assigned,2026-08-30 05:00:00,2026-08-30 22:00:00,13.5,maintenance,0.471,TRK0034
VA04163,TRK0038,2025-06-05,Dry,500,15,35,Angul,Berhampur,available,2026-08-30 08:00:00,2026-08-30 23:59:00,22.9,good,0.18,TRK0038
VA04164,TRK0013,2026-04-28,Local,750,10,35,Rourkela,Sambalpur,available,2026-08-30 06:00:00,2026-08-30 18:00:00,24.5,maintenance,0.532,TRK0013
VA04165,TRK0027,2025-09-26,Reefer,750,4,12,Berhampur,Rourkela,available,2026-08-30 10:00:00,2026-08-30 16:00:00,29.65,maintenance,0.492,TRK0027
VA04166,TRK0043,2025-06-07,Dry,2000,15,35,Puri,Gopalpur,assigned,2026-08-30 06:00:00,2026-08-30 23:59:00,35.71,inspection_due,0.169,TRK0043
VA04167,TRK0038,2026-05-27,Dry,1000,15,35,Angul,Kharagpur,available,2026-08-30 07:00:00,2026-08-30 18:00:00,37.48,maintenance,0.81,TRK0038
VA04168,TRK0037,2025-11-30,Reefer,750,2,12,Kolkata,Jajpur,assigned,2026-08-30 12:00:00,2026-08-30 23:59:00,28.62,good,0.542,TRK0037
VA04169,TRK0010,2025-03-08,Reefer,1000,-2,8,Bhubaneswar,Gopalpur,assigned,2026-08-30 12:00:00,2026-08-30 16:00:00,13.62,good,0.59,TRK0010
VA04170,TRK0016,2026-04-02,Dry,2000,15,35,Cuttack,Gopalpur,available,2026-08-30 07:00:00,2026-08-30 16:00:00,31.98,maintenance,0.746,TRK0016
VA04171,TRK0029,2025-08-04,Local,750,10,35,Berhampur,Kharagpur,available,2026-08-30 08:00:00,2026-08-30 18:00:00,27.77,good,0.763,TRK0029
VA04172,TRK0047,2026-03-28,Reefer,500,4,12,Jajpur,Bhubaneswar,available,2026-08-30 08:00:00,2026-08-30 22:00:00,18.44,inspection_due,0.501,TRK0047
VA04173,TRK0042,2025-06-24,Dry,750,15,35,Cuttack,Berhampur,available,2026-08-30 10:00:00,2026-08-30 22:00:00,24.5,inspection_due,0.303,TRK0042
VA04174,TRK0040,2026-03-06,Reefer,1500,2,12,Gopalpur,Balasore,assigned,2026-08-30 14:00:00,2026-08-30 18:00:00,29.21,good,0.577,TRK0040
VA04175,TRK0010,2025-03-23,Reefer,1500,-2,8,Kolkata,Puri,available,2026-08-30 07:00:00,2026-08-30 22:00:00,25.43,good,0.385,TRK0010
VA04176,TRK0031,2025-07-02,Dry,1500,15,35,Kharagpur,Puri,available,2026-08-30 08:00:00,2026-08-30 18:00:00,18.26,good,0.22,TRK0031
VA04177,TRK0045,2026-07-06,Local,300,10,35,Cuttack,Gopalpur,maintenance,2026-08-30 14:00:00,2026-08-30 16:00:00,17.73,good,0.302,TRK0045
VA04178,TRK0004,2026-05-19,Dry,750,15,35,Kharagpur,Gopalpur,assigned,2026-08-30 08:00:00,2026-08-30 23:59:00,30.68,good,0.931,TRK0004
VA04179,TRK0035,2026-05-15,Dry,750,15,35,Kharagpur,Puri,available,2026-08-30 08:00:00,2026-08-30 20:00:00,21.25,good,0.704,TRK0035
VA04180,TRK0038,2026-07-06,Reefer,2000,-2,8,Sambalpur,Bhubaneswar,maintenance,2026-08-30 14:00:00,2026-08-30 22:00:00,18.92,maintenance,0.733,TRK0038
VA04181,TRK0037,2026-02-28,Local,500,10,35,Kharagpur,Rourkela,assigned,2026-08-30 10:00:00,2026-08-30 22:00:00,32.79,good,0.565,TRK0037
VA04182,TRK0036,2026-03-01,Local,750,10,35,Rourkela,Rourkela,assigned,2026-08-30 14:00:00,2026-08-30 16:00:00,14.31,inspection_due,0.506,TRK0036
VA04183,TRK0014,2026-08-03,Dry,1500,15,35,Kolkata,Sambalpur,assigned,2026-08-30 08:00:00,2026-08-30 20:00:00,30.4,good,0.836,TRK0014
VA04184,TRK0018,2025-02-27,Dry,2000,15,35,Jajpur,Bhubaneswar,available,2026-08-30 08:00:00,2026-08-30 23:59:00,32.18,good,0.301,TRK0018
VA04185,TRK0035,2025-02-26,Reefer,750,2,8,Kharagpur,Balasore,assigned,2026-08-30 07:00:00,2026-08-30 23:59:00,18.04,good,0.556,TRK0035
VA04186,TRK0016,2026-02-13,Local,750,10,35,Angul,Balasore,assigned,2026-08-30 10:00:00,2026-08-30 18:00:00,25.39,maintenance,0.35,TRK0016
VA04187,TRK0027,2026-03-02,Reefer,750,2,8,Cuttack,Angul,available,2026-08-30 10:00:00,2026-08-30 23:59:00,35.87,inspection_due,0.686,TRK0027
VA04188,TRK0040,2025-06-09,Dry,750,15,35,Angul,Jajpur,assigned,2026-08-30 07:00:00,2026-08-30 16:00:00,21.98,inspection_due,0.204,TRK0040
VA04189,TRK0030,2025-09-22,Reefer,750,2,12,Balasore,Kolkata,available,2026-08-30 08:00:00,2026-08-30 22:00:00,36.61,good,0.524,TRK0030
VA04190,TRK0018,2026-03-30,Dry,750,15,35,Jajpur,Balasore,available,2026-08-30 05:00:00,2026-08-30 22:00:00,15.95,good,0.312,TRK0018
VA04191,TRK0035,2025-03-05,Reefer,1000,-2,8,Rourkela,Kharagpur,available,2026-08-30 06:00:00,2026-08-30 16:00:00,21.56,maintenance,0.504,TRK0035
VA04192,TRK0019,2026-02-24,Reefer,2000,-2,8,Kharagpur,Kolkata,assigned,2026-08-30 06:00:00,2026-08-30 16:00:00,26.2,good,0.522,TRK0019
VA04193,TRK0002,2025-04-01,Dry,500,15,35,Sambalpur,Puri,assigned,2026-08-30 06:00:00,2026-08-30 23:59:00,16.26,good,0.929,TRK0002
VA04194,TRK0007,2025-05-02,Dry,1000,15,35,Cuttack,Gopalpur,assigned,2026-08-30 10:00:00,2026-08-30 20:00:00,28.18,good,0.683,TRK0007
VA04195,TRK0007,2025-10-01,Dry,500,15,35,Angul,Kolkata,available,2026-08-30 07:00:00,2026-08-30 18:00:00,25.32,good,0.917,TRK0007
VA04196,TRK0048,2026-01-03,Local,500,10,35,Sambalpur,Kolkata,assigned,2026-08-30 07:00:00,2026-08-30 16:00:00,27.05,maintenance,0.728,TRK0048
VA04197,TRK0002,2025-04-27,Dry,2000,15,35,Gopalpur,Jajpur,available,2026-08-30 14:00:00,2026-08-30 23:59:00,14.61,maintenance,0.571,TRK0002
VA04198,TRK0034,2025-07-16,Reefer,1500,2,12,Bhubaneswar,Kharagpur,available,2026-08-30 05:00:00,2026-08-30 20:00:00,36.69,maintenance,0.413,TRK0034
VA04199,TRK0007,2025-04-30,Local,300,10,35,Puri,Rourkela,assigned,2026-08-30 05:00:00,2026-08-30 22:00:00,22.59,inspection_due,0.436,TRK0007
VA04200,TRK0019,2025-02-12,Dry,1000,15,35,Angul,Rourkela,available,2026-08-30 12:00:00,2026-08-30 20:00:00,32.39,good,0.783,TRK0019
VA04201,TRK0028,2025-05-14,Reefer,750,2,8,Bhubaneswar,Angul,available,2026-08-30 05:00:00,2026-08-30 20:00:00,13.82,good,0.341,TRK0028
VA04202,TRK0028,2025-04-13,Dry,1000,15,35,Bhubaneswar,Angul,unavailable,2026-08-30 06:00:00,2026-08-30 23:59:00,26.56,maintenance,0.729,TRK0028
VA04203,TRK0049,2025-01-17,Local,300,10,35,Sambalpur,Balasore,available,2026-08-30 14:00:00,2026-08-30 16:00:00,29.52,good,0.262,TRK0049
VA04204,TRK0006,2025-08-23,Reefer,500,4,12,Angul,Sambalpur,available,2026-08-30 05:00:00,2026-08-30 20:00:00,21.08,maintenance,0.548,TRK0006
VA04205,TRK0024,2026-06-27,Reefer,1500,2,12,Puri,Balasore,unavailable,2026-08-30 07:00:00,2026-08-30 23:59:00,34.33,maintenance,0.688,TRK0024
VA04206,TRK0006,2025-11-11,Reefer,750,4,12,Bhubaneswar,Balasore,available,2026-08-30 05:00:00,2026-08-30 20:00:00,29.66,inspection_due,0.84,TRK0006
VA04207,TRK0020,2025-11-23,Reefer,1500,-2,8,Bhubaneswar,Kharagpur,available,2026-08-30 07:00:00,2026-08-30 18:00:00,29.45,good,0.564,TRK0020
VA04208,TRK0012,2026-06-12,Dry,1500,15,35,Jajpur,Cuttack,unavailable,2026-08-30 05:00:00,2026-08-30 23:59:00,33.08,maintenance,0.769,TRK0012
VA04209,TRK0043,2025-08-26,Reefer,1000,2,8,Kolkata,Gopalpur,assigned,2026-08-30 06:00:00,2026-08-30 16:00:00,31.89,maintenance,0.426,TRK0043
VA04210,TRK0009,2025-08-31,Dry,750,15,35,Kharagpur,Sambalpur,available,2026-08-30 14:00:00,2026-08-30 22:00:00,22.61,good,0.572,TRK0009
VA04211,TRK0010,2026-04-09,Reefer,1500,2,12,Angul,Jajpur,maintenance,2026-08-30 14:00:00,2026-08-30 20:00:00,16.59,inspection_due,0.757,TRK0010
VA04212,TRK0003,2025-11-03,Local,750,10,35,Bhubaneswar,Balasore,unavailable,2026-08-30 07:00:00,2026-08-30 20:00:00,18.06,maintenance,0.286,TRK0003
VA04213,TRK0046,2026-05-15,Dry,750,15,35,Kharagpur,Bhubaneswar,available,2026-08-30 14:00:00,2026-08-30 20:00:00,26.73,inspection_due,0.53,TRK0046
VA04214,TRK0025,2025-05-19,Reefer,2000,2,8,Rourkela,Berhampur,assigned,2026-08-30 05:00:00,2026-08-30 23:59:00,20.95,good,0.294,TRK0025
VA04215,TRK0041,2025-06-18,Reefer,1000,2,12,Jajpur,Jajpur,available,2026-08-30 07:00:00,2026-08-30 16:00:00,13.04,maintenance,0.463,TRK0041
VA04216,TRK0036,2026-05-27,Local,500,10,35,Kharagpur,Kolkata,available,2026-08-30 07:00:00,2026-08-30 23:59:00,32.2,good,0.406,TRK0036
VA04217,TRK0027,2026-02-06,Local,500,10,35,Kolkata,Gopalpur,available,2026-08-30 10:00:00,2026-08-30 23:59:00,33.43,maintenance,0.586,TRK0027
VA04218,TRK0018,2026-02-12,Dry,1500,15,35,Gopalpur,Kharagpur,available,2026-08-30 07:00:00,2026-08-30 23:59:00,37.51,inspection_due,0.722,TRK0018
VA04219,TRK0043,2025-01-19,Dry,2000,15,35,Jajpur,Berhampur,available,2026-08-30 10:00:00,2026-08-30 16:00:00,15.24,good,0.943,TRK0043
VA04220,TRK0035,2025-10-07,Dry,1000,15,35,Angul,Kolkata,assigned,2026-08-30 05:00:00,2026-08-30 22:00:00,13.67,good,0.382,TRK0035
VA04221,TRK0047,2025-04-16,Local,750,10,35,Bhubaneswar,Kolkata,available,2026-08-30 10:00:00,2026-08-30 23:59:00,32.2,good,0.499,TRK0047
VA04222,TRK0008,2025-01-25,Dry,2000,15,35,Kharagpur,Jajpur,available,2026-08-30 05:00:00,2026-08-30 16:00:00,30.98,inspection_due,0.5,TRK0008
VA04223,TRK0031,2025-10-22,Dry,1000,15,35,Gopalpur,Sambalpur,unavailable,2026-08-30 12:00:00,2026-08-30 20:00:00,28.18,inspection_due,0.55,TRK0031
VA04224,TRK0023,2025-09-22,Dry,1500,15,35,Puri,Balasore,available,2026-08-30 07:00:00,2026-08-30 18:00:00,36.32,good,0.813,TRK0023
VA04225,TRK0027,2026-07-24,Reefer,1000,4,12,Cuttack,Jajpur,assigned,2026-08-30 08:00:00,2026-08-30 20:00:00,31.14,good,0.273,TRK0027
VA04226,TRK0049,2025-08-26,Reefer,500,2,12,Angul,Jajpur,available,2026-08-30 07:00:00,2026-08-30 20:00:00,20.36,good,0.198,TRK0049
VA04227,TRK0026,2025-10-27,Local,500,10,35,Bhubaneswar,Angul,available,2026-08-30 12:00:00,2026-08-30 20:00:00,35.54,good,0.689,TRK0026
VA04228,TRK0012,2026-05-21,Reefer,1000,4,12,Cuttack,Kolkata,available,2026-08-30 10:00:00,2026-08-30 23:59:00,14.97,good,0.821,TRK0012
