shipment_id,product_type,weight_kg,origin,destination,transport_mode,distance_km,base_transit_hr,required_min_temp_c,required_max_temp_c,pickup_hour,delivery_deadline_hr,transfer_count,rain_flag,congestion_index,historical_route_reliability,temperature_excursion_minutes,estimated_cost_inr,delayed,delay_minutes,spoiled,shipment_id_raw
HS003031,Tomato,102,Balasore,Raipur,road,549.7,11.45,8,13,14,18.5,0,0,0.44,0.776,1.4,1262.6,0,59.0,0,HS003031
HS003032,Leafy Vegetables,1517,Balasore,Visakhapatnam,road,574.9,11.98,2,8,15,17.3,1,0,0.471,0.83,5.2,1502.17,1,25.6,0,HS003032
HS003033,Tomato,267,Puri,Chennai,local,954.6,31.82,8,13,12,46.1,0,0,0.087,0.865,44.4,2332.98,0,39.6,0,HS003033
HS003034,Tomato,535,Sambalpur,Bhubaneswar,local,231.6,7.72,8,13,15,20.4,1,0,0.421,0.781,23.8,1049.08,0,60.0,0,HS003034
HS003035,Fish,267,Sambalpur,Cuttack,road,226.9,4.73,-2,4,4,15.5,2,0,0.829,0.871,21.1,1026.06,1,43.5,0,HS003035
HS003036,Tomato,263,Gopalpur,Kolkata,road,513.9,10.71,8,13,22,25.4,1,0,0.941,0.861,21.6,1586.77,1,43.2,1,HS003036
HS003037,Leafy Vegetables,300,Sambalpur,Kolkata,road,468.2,9.75,2,8,6,23.6,0,1,0.18,0.899,44.1,975.44,1,79.8,0,HS003037
HS003038,Frozen Food,156,Bhubaneswar,Kolkata,rail,364.9,6.63,-20,-15,23,13.0,2,1,0.697,0.878,24.7,1752.4,1,58.4,0,HS003038
HS003039,Rice,70,Gopalpur,Raipur,road,408.1,8.5,15,30,5,24.9,2,0,0.51,0.936,23.5,1680.58,0,4.1,0,HS003039
HS003040,Pharmaceuticals,744,Visakhapatnam,Hyderabad,rail,502.8,9.14,2,8,9,24.0,1,0,0.941,0.825,6.6,801.16,1,65.9,0,HS003040
HS003041,Fish,499,Jamshedpur,Kolkata,road,223.2,4.65,-2,4,19,19.9,0,0,0.455,0.864,7.9,528.37,0,50.8,0,HS003041
HS003042,Banana,193,Sambalpur,Jamshedpur,local,272.9,9.1,12,15,9,27.8,0,0,0.219,0.871,31.8,837.21,0,0.0,0,HS003042
HS003043,Rice,470,Ranchi,Kolkata,rail,324.3,5.9,15,30,17,27.4,0,1,0.045,0.807,19.4,354.33,1,74.5,0,HS003043
HS003044,Mango,598,Rourkela,Bhubaneswar,road,240.5,5.01,8,12,23,9.2,1,0,0.751,0.885,9.6,805.07,1,63.4,0,HS003044
HS003045,Tomato,223,Sambalpur,Kolkata,road,468.2,9.75,8,13,7,17.0,0,0,0.72,0.803,0.0,1068.65,0,64.4,0,HS003045
HS003046,Mango,457,Balasore,Ranchi,rail,264.8,4.81,8,12,12,23.3,2,0,0.926,0.914,26.3,697.18,0,36.9,0,HS003046
HS003047,Frozen Food,673,Ranchi,Kolkata,road,324.3,6.76,-20,-15,0,11.7,1,0,0.06,0.947,7.3,1025.71,0,29.0,0,HS003047
HS003048,Leafy Vegetables,137,Sambalpur,Visakhapatnam,road,427.9,8.91,2,8,1,19.3,0,0,0.983,0.783,0.0,919.95,1,23.9,0,HS003048
HS003049,Frozen Food,495,Balasore,Chennai,local,1172.1,39.07,-20,-15,21,49.6,0,0,0.184,0.866,13.7,3259.31,1,70.9,0,HS003049
HS003050,Leafy Vegetables,444,Bhubaneswar,Visakhapatnam,road,399.0,8.31,2,8,13,15.2,1,0,0.561,0.935,9.7,1125.77,1,64.6,0,HS003050
HS003051,Dairy,1188,Jamshedpur,Visakhapatnam,local,648.6,21.62,2,8,18,28.2,0,0,0.565,0.866,22.5,1862.94,1,63.7,0,HS003051
HS003052,Dairy,503,Puri,Raipur,road,465.8,9.7,2,8,5,29.2,0,0,0.041,0.825,9.0,1080.01,0,31.5,0,HS003052
HS003053,Mango,268,Puri,Chennai,road,954.6,19.89,8,12,7,27.6,0,0,0.624,0.893,11.9,1920.81,1,110.8,1,HS003053
HS003054,Dairy,289,Bhubaneswar,Visakhapatnam,local,399.0,13.3,2,8,15,24.0,0,0,0.339,0.821,71.0,1087.33,1,0.0,1,HS003054
HS003055,Frozen Food,1304,Cuttack,Bhubaneswar,rail,19.5,0.35,-20,-15,6,22.7,0,1,0.835,0.84,29.7,22.82,0,37.5,0,HS003055
HS003056,Fish,278,Bhubaneswar,Hyderabad,local,837.2,27.91,-2,4,11,39.1,0,0,0.533,0.968,16.5,2296.08,1,80.5,0,HS003056
HS003057,Mango,512,Bhubaneswar,Cuttack,rail,19.5,0.35,8,12,19,18.5,1,0,0.074,0.815,0.0,438.4,0,35.8,0,HS003057
HS003058,Frozen Food,300,Berhampur,Visakhapatnam,road,245.7,5.12,-20,-15,16,13.0,0,0,0.564,0.947,1.9,476.72,0,37.0,0,HS003058
HS003059,Leafy Vegetables,707,Puri,Kolkata,road,403.8,8.41,2,8,22,24.0,2,0,0.96,0.906,74.1,1442.82,0,38.2,0,HS003059
HS003060,Mango,730,Jamshedpur,Hyderabad,rail,1005.8,18.29,8,12,2,36.2,0,0,0.818,0.825,12.0,1163.78,1,93.4,0,HS003060
HS003061,Banana,345,Ranchi,Jamshedpur,rail,109.3,1.99,12,15,4,8.4,1,0,0.747,0.946,0.0,702.36,0,0.0,0,HS003061
HS003062,Dairy,269,Cuttack,Visakhapatnam,rail,416.7,7.58,2,8,18,23.6,1,0,0.903,0.758,6.6,643.66,0,0.0,0,HS003062
HS003063,Leafy Vegetables,265,Gopalpur,Cuttack,road,167.9,3.5,2,8,21,11.1,0,0,0.703,0.958,3.9,377.16,0,16.2,0,HS003063
HS003064,Pharmaceuticals,114,Ranchi,Chennai,road,1258.6,26.22,2,8,4,41.2,0,1,0.165,0.897,23.3,2806.65,1,70.6,0,HS003064
HS003065,Tomato,374,Sambalpur,Ranchi,rail,249.4,4.54,8,13,1,16.4,1,0,0.377,0.857,0.0,439.73,1,26.9,0,HS003065
HS003066,Rice,369,Ranchi,Raipur,road,444.4,9.26,15,30,12,20.9,0,0,0.096,0.832,1.2,881.45,0,48.0,0,HS003066
HS003067,Tomato,206,Gopalpur,Ranchi,road,456.1,9.5,8,13,12,22.7,0,0,0.493,0.952,8.0,1050.25,0,0.0,0,HS003067
HS003068,Frozen Food,106,Bhubaneswar,Jamshedpur,local,281.7,9.39,-20,-15,12,14.0,0,0,0.253,0.922,39.3,676.78,0,56.2,0,HS003068
HS003069,Rice,400,Bhubaneswar,Cuttack,road,19.5,0.41,15,30,11,22.6,0,0,0.712,0.857,7.6,39.15,0,46.6,0,HS003069
HS003070,Leafy Vegetables,434,Sambalpur,Cuttack,road,226.9,4.73,2,8,17,25.7,1,0,0.079,0.924,7.0,752.91,1,20.5,0,HS003070
HS003071,Mango,452,Berhampur,Hyderabad,road,699.4,14.57,8,12,8,38.4,0,0,0.077,0.86,0.3,1589.54,1,91.5,0,HS003071
HS003072,Dairy,184,Balasore,Cuttack,road,158.2,3.3,2,8,11,24.3,0,1,0.951,0.902,26.4,344.05,1,32.4,0,HS003072
HS003073,Packaged Food,453,Puri,Visakhapatnam,rail,362.8,6.6,15,30,11,27.8,1,0,0.85,0.879,8.8,712.88,0,20.9,0,HS003073
HS003074,Packaged Food,312,Visakhapatnam,Bhubaneswar,local,399.0,13.3,15,30,5,36.9,0,0,0.353,0.769,7.1,1095.57,0,0.0,0,HS003074
HS003075,Tomato,614,Visakhapatnam,Bhubaneswar,rail,399.0,7.26,8,13,3,25.5,0,1,0.006,0.774,20.1,456.01,0,0.0,0,HS003075
HS003076,Flowers,186,Balasore,Kolkata,rail,190.2,3.46,2,8,20,23.9,2,0,0.285,0.9,16.6,665.8,0,31.5,0,HS003076
HS003077,Leafy Vegetables,739,Rourkela,Visakhapatnam,rail,536.5,9.75,2,8,10,21.2,1,0,0.252,0.79,9.6,883.7,0,22.3,0,HS003077
HS003078,Banana,934,Gopalpur,Jamshedpur,road,416.3,8.67,12,15,11,25.7,0,0,0.744,0.943,21.1,850.91,0,44.9,0,HS003078
HS003079,Frozen Food,377,Jamshedpur,Kolkata,road,223.2,4.65,-20,-15,8,11.6,2,0,0.472,0.853,12.1,1526.79,0,33.5,0,HS003079
HS003080,Dairy,455,Puri,Kolkata,road,403.8,8.41,2,8,11,15.2,0,0,0.57,0.755,2.8,854.91,0,27.0,0,HS003080
HS003081,Dairy,583,Jamshedpur,Chennai,road,1249.5,26.03,2,8,3,46.6,0,0,0.891,0.912,26.8,2842.87,1,74.6,0,HS003081
HS003082,Rice,180,Ranchi,Visakhapatnam,road,665.7,13.87,15,30,3,27.9,0,0,0.416,0.907,0.0,1471.5,1,22.5,0,HS003082
HS003083,Leafy Vegetables,255,Bhubaneswar,Cuttack,rail,19.5,0.35,2,8,5,9.5,2,0,0.007,0.883,26.3,1320.18,0,44.4,0,HS003083
HS003084,Frozen Food,395,Cuttack,Hyderabad,road,849.7,17.7,-20,-15,20,30.6,0,0,0.954,0.947,29.7,1591.54,1,105.7,1,HS003084
HS003085,Leafy Vegetables,1307,Gopalpur,Cuttack,road,167.9,3.5,2,8,19,11.3,1,1,0.531,0.907,6.1,993.85,0,16.6,0,HS003085
HS003086,Mango,161,Ranchi,Visakhapatnam,road,665.7,13.87,8,12,2,22.1,1,0,0.112,0.913,15.1,1904.9,1,88.8,0,HS003086
HS003087,Leafy Vegetables,1015,Sambalpur,Raipur,local,244.7,8.16,2,8,23,27.8,1,0,0.837,0.846,3.0,1234.25,0,5.7,0,HS003087
HS003088,Packaged Food,309,Cuttack,Jamshedpur,road,262.5,5.47,15,30,1,16.5,0,0,0.192,0.911,13.1,530.8,0,0.0,0,HS003088
HS003089,Dairy,342,Gopalpur,Chennai,rail,846.9,15.4,2,8,22,23.0,2,0,0.705,0.827,57.2,1325.38,1,125.1,0,HS003089
HS003090,Mango,773,Sambalpur,Cuttack,road,226.9,4.73,8,12,18,15.2,0,0,0.337,0.832,12.5,440.75,0,0.0,0,HS003090
HS003091,Pharmaceuticals,1302,Visakhapatnam,Chennai,road,601.6,12.53,2,8,10,25.0,0,1,0.937,0.87,17.2,1298.85,1,42.3,1,HS003091
HS003092,Packaged Food,461,Gopalpur,Cuttack,road,167.9,3.5,15,30,21,12.0,2,0,0.572,0.909,8.0,1416.87,1,14.3,0,HS003092
HS003093,Spices,746,Berhampur,Visakhapatnam,road,245.7,5.12,15,30,8,16.5,0,0,0.28,0.743,0.0,576.97,0,51.7,0,HS003093
HS003094,Fish,192,Bhubaneswar,Visakhapatnam,road,399.0,8.31,-2,4,21,25.2,0,0,0.362,0.841,0.9,814.34,0,19.6,0,HS003094
HS003095,Leafy Vegetables,248,Berhampur,Hyderabad,road,699.4,14.57,2,8,21,30.5,1,0,0.47,0.723,0.0,2107.85,0,118.3,0,HS003095
HS003096,Fish,145,Bhubaneswar,Visakhapatnam,road,399.0,8.31,-2,4,2,19.7,0,0,0.894,0.845,2.6,881.08,0,65.3,0,HS003096
HS003097,Rice,250,Gopalpur,Raipur,road,408.1,8.5,15,30,10,19.2,0,0,0.433,0.828,18.0,788.99,1,31.8,0,HS003097
HS003098,Spices,505,Puri,Raipur,road,465.8,9.7,15,30,5,25.7,1,1,0.583,0.735,22.7,1523.9,1,64.1,0,HS003098
HS003099,Rice,402,Puri,Visakhapatnam,road,362.8,7.56,15,30,9,25.0,0,1,0.183,0.809,28.6,711.42,0,70.7,1,HS003099
HS003100,Dairy,1076,Jamshedpur,Cuttack,rail,262.5,4.77,2,8,7,11.3,1,0,0.19,0.791,0.0,860.15,0,65.6,0,HS003100
HS003101,Mango,1331,Balasore,Cuttack,road,158.2,3.3,8,12,12,12.5,0,0,0.124,0.943,5.1,373.11,0,0.0,0,HS003101
HS003102,Fish,320,Jamshedpur,Cuttack,road,262.5,5.47,-2,4,16,24.6,0,1,0.18,0.83,32.0,594.23,1,71.1,0,HS003102
HS003103,Banana,225,Balasore,Jamshedpur,rail,163.9,2.98,12,15,11,8.0,1,0,0.34,0.742,0.0,870.09,1,32.1,0,HS003103
HS003104,Mango,744,Cuttack,Kolkata,road,347.7,7.24,8,12,11,26.9,0,0,0.32,0.82,2.1,816.21,0,29.2,0,HS003104
HS003105,Dairy,796,Visakhapatnam,Bhubaneswar,road,399.0,8.31,2,8,22,26.2,0,0,0.746,0.881,0.0,855.62,0,54.2,0,HS003105
HS003106,Frozen Food,466,Balasore,Ranchi,road,264.8,5.52,-20,-15,0,28.5,0,1,0.639,0.949,44.6,626.67,0,19.8,0,HS003106
HS003107,Spices,554,Ranchi,Chennai,local,1258.6,41.95,15,30,0,54.2,0,0,0.26,0.938,16.2,3707.71,1,120.0,1,HS003107
HS003108,Rice,500,Bhubaneswar,Hyderabad,rail,837.2,15.22,15,30,14,27.7,0,1,0.257,0.83,31.5,1113.49,1,61.8,0,HS003108
HS003109,Spices,184,Ranchi,Cuttack,road,325.8,6.79,15,30,17,30.2,0,0,0.283,0.878,8.8,639.65,1,27.1,0,HS003109
HS003110,Flowers,159,Sambalpur,Visakhapatnam,road,427.9,8.91,2,8,23,18.7,0,1,0.389,0.962,15.7,816.92,1,4.4,0,HS003110
HS003111,Pharmaceuticals,339,Cuttack,Kolkata,road,347.7,7.24,2,8,20,19.3,0,0,0.522,0.757,4.5,816.3,1,29.4,0,HS003111
HS003112,Mango,307,Jamshedpur,Kolkata,road,223.2,4.65,8,12,23,10.6,0,0,0.687,0.941,8.7,458.81,0,49.8,0,HS003112
HS003113,Frozen Food,419,Jamshedpur,Chennai,local,1249.5,41.65,-20,-15,8,59.4,0,0,0.576,0.932,5.9,3295.2,1,46.5,1,HS003113
HS003114,Banana,321,Ranchi,Cuttack,road,325.8,6.79,12,15,16,22.8,0,1,0.313,0.949,33.1,626.11,0,0.0,0,HS003114
HS003115,Mango,116,Cuttack,Bhubaneswar,road,19.5,0.41,8,12,0,8.0,0,0,0.508,0.962,1.2,40.47,0,45.0,0,HS003115
HS003116,Banana,89,Ranchi,Kolkata,road,324.3,6.76,12,15,13,14.4,0,0,0.872,0.761,2.2,723.98,0,29.6,0,HS003116
HS003117,Rice,565,Jamshedpur,Ranchi,rail,109.3,1.99,15,30,9,19.8,0,0,0.57,0.86,17.0,143.86,0,23.5,0,HS003117
HS003118,Flowers,227,Puri,Chennai,road,954.6,19.89,2,8,18,28.2,0,0,0.107,0.761,8.3,2022.36,1,111.2,0,HS003118
HS003119,Packaged Food,301,Puri,Chennai,road,954.6,19.89,15,30,5,29.9,1,0,0.511,0.788,22.4,2000.66,1,109.6,0,HS003119
HS003120,Packaged Food,244,Cuttack,Hyderabad,road,849.7,17.7,15,30,20,25.4,0,0,0.96,0.919,0.0,1876.21,1,60.5,0,HS003120
HS003121,Spices,193,Balasore,Raipur,road,549.7,11.45,15,30,15,17.3,0,0,0.553,0.94,2.7,1105.14,0,49.2,0,HS003121
HS003122,Banana,190,Ranchi,Hyderabad,road,971.7,20.24,12,15,21,34.1,0,0,0.133,0.834,4.3,1933.83,1,94.5,0,HS003122
HS003123,Spices,679,Ranchi,Raipur,local,444.4,14.81,15,30,12,26.3,1,0,0.819,0.907,6.9,1694.96,1,37.5,0,HS003123
HS003124,Rice,300,Bhubaneswar,Ranchi,rail,343.1,6.24,15,30,7,29.7,0,0,0.288,0.771,6.3,378.56,1,18.5,0,HS003124
HS003125,Spices,529,Bhubaneswar,Jamshedpur,road,281.7,5.87,15,30,17,15.5,0,0,0.374,0.833,4.9,625.36,1,40.2,0,HS003125
HS003126,Banana,577,Berhampur,Visakhapatnam,road,245.7,5.12,12,15,11,27.5,0,0,0.97,0.721,17.1,569.9,0,33.0,0,HS003126
HS003127,Mango,430,Rourkela,Visakhapatnam,road,536.5,11.18,8,12,12,33.9,0,0,0.2,0.915,14.7,1191.69,0,51.0,0,HS003127
HS003128,Packaged Food,589,Puri,Bhubaneswar,rail,53.7,0.98,15,30,10,19.2,2,0,0.361,0.787,7.0,667.71,0,43.9,0,HS003128
HS003129,Banana,353,Jamshedpur,Kolkata,road,223.2,4.65,12,15,6,13.2,0,0,0.961,0.729,8.5,523.36,1,57.2,0,HS003129
HS003130,Leafy Vegetables,849,Jamshedpur,Visakhapatnam,rail,648.6,11.79,2,8,17,25.0,1,0,0.898,0.808,8.4,872.89,1,47.7,0,HS003130
HS003131,Dairy,598,Cuttack,Kolkata,road,347.7,7.24,2,8,3,15.6,0,0,0.016,0.809,0.0,694.1,1,34.4,0,HS003131
HS003132,Banana,652,Sambalpur,Visakhapatnam,road,427.9,8.91,12,15,17,19.8,0,0,0.776,0.9,10.0,886.27,0,71.1,0,HS003132
HS003133,Mango,190,Jamshedpur,Chennai,road,1249.5,26.03,8,12,22,48.7,1,0,0.108,0.812,7.3,3376.4,1,120.9,0,HS003133
HS003134,Packaged Food,415,Visakhapatnam,Kolkata,rail,763.8,13.89,15,30,9,20.1,1,0,0.583,0.795,12.5,1140.68,0,76.9,0,HS003134
HS003135,Spices,106,Sambalpur,Visakhapatnam,local,427.9,14.26,15,30,6,22.8,1,0,0.708,0.722,10.8,1409.62,0,63.9,0,HS003135
HS003136,Spices,870,Puri,Bhubaneswar,road,53.7,1.12,15,30,2,11.8,0,1,0.495,0.915,12.5,109.04,0,29.5,0,HS003136
HS003137,Tomato,233,Visakhapatnam,Cuttack,road,416.7,8.68,8,13,21,28.2,0,0,0.997,0.738,20.4,971.53,0,31.9,0,HS003137
HS003138,Tomato,255,Puri,Ranchi,rail,396.3,7.2,8,13,7,15.6,1,0,0.501,0.806,2.8,698.19,0,44.4,0,HS003138
HS003139,Dairy,144,Jamshedpur,Raipur,rail,502.0,9.13,2,8,2,31.3,1,0,0.135,0.782,0.1,964.7,1,52.2,0,HS003139
HS003140,Dairy,342,Gopalpur,Kolkata,road,513.9,10.71,2,8,10,22.4,1,0,0.036,0.959,15.8,1366.37,0,0.0,0,HS003140
HS003141,Mango,294,Visakhapatnam,Kolkata,local,763.8,25.46,8,12,1,32.9,1,0,0.67,0.872,6.8,2948.71,1,116.2,0,HS003141
HS003142,Rice,1144,Jamshedpur,Cuttack,rail,262.5,4.77,15,30,23,20.7,1,0,0.415,0.727,8.6,806.4,0,56.8,0,HS003142
HS003143,Packaged Food,612,Rourkela,Raipur,road,351.3,7.32,15,30,2,22.4,1,0,0.676,0.889,0.0,1258.58,1,54.9,0,HS003143
HS003144,Dairy,250,Cuttack,Jamshedpur,road,262.5,5.47,2,8,1,12.1,0,0,0.646,0.941,17.1,568.91,1,38.2,0,HS003144
HS003145,Leafy Vegetables,118,Cuttack,Hyderabad,road,849.7,17.7,2,8,22,34.5,0,0,0.386,0.887,7.8,1578.7,1,120.9,0,HS003145
HS003146,Leafy Vegetables,79,Visakhapatnam,Bhubaneswar,rail,399.0,7.26,2,8,15,27.5,1,0,0.376,0.851,8.3,965.91,0,46.7,0,HS003146
HS003147,Mango,180,Jamshedpur,Chennai,road,1249.5,26.03,8,12,17,37.6,0,0,0.482,0.802,1.1,2608.28,1,65.0,0,HS003147
HS003148,Tomato,147,Balasore,Raipur,local,549.7,18.32,8,13,8,37.6,1,0,0.457,0.875,31.3,1687.9,1,32.9,0,HS003148
HS003149,Dairy,439,Ranchi,Chennai,rail,1258.6,22.88,2,8,18,39.0,0,0,0.217,0.73,5.9,1650.73,1,81.6,0,HS003149
HS003150,Dairy,319,Jamshedpur,Ranchi,rail,109.3,1.99,2,8,8,25.2,2,0,0.015,0.776,51.2,945.26,0,20.9,0,HS003150
HS003151,Fish,354,Gopalpur,Visakhapatnam,road,250.1,5.21,-2,4,14,22.2,0,0,0.83,0.95,0.0,595.32,0,0.0,0,HS003151
HS003152,Rice,189,Ranchi,Hyderabad,road,971.7,20.24,15,30,2,26.0,0,0,0.836,0.898,24.3,2291.8,1,66.7,0,HS003152
HS003153,Tomato,386,Jamshedpur,Ranchi,local,109.3,3.64,8,13,1,27.2,0,0,0.734,0.744,7.1,291.66,0,71.3,0,HS003153
HS003154,Mango,139,Balasore,Ranchi,road,264.8,5.52,8,12,4,21.7,0,0,0.391,0.888,12.2,501.2,0,0.0,0,HS003154
HS003155,Mango,330,Berhampur,Ranchi,local,451.2,15.04,8,12,9,21.5,1,0,0.517,0.945,23.6,1356.3,0,42.4,0,HS003155
HS003156,Banana,600,Jamshedpur,Kolkata,road,223.2,4.65,12,15,0,18.3,0,0,0.04,0.888,0.0,462.05,0,1.7,0,HS003156
HS003157,Fish,276,Puri,Hyderabad,road,819.6,17.08,-2,4,3,29.6,0,0,0.953,0.868,6.1,1663.29,1,93.1,0,HS003157
HS003158,Rice,467,Gopalpur,Ranchi,road,456.1,9.5,15,30,10,20.6,1,1,0.316,0.844,6.6,1713.06,1,53.1,0,HS003158
HS003159,Spices,97,Sambalpur,Chennai,road,1011.9,21.08,15,30,2,26.7,0,0,0.679,0.868,0.0,2034.34,0,73.3,0,HS003159
HS003160,Frozen Food,92,Jamshedpur,Chennai,road,1249.5,26.03,-20,-15,7,47.5,1,0,0.448,0.938,16.1,3471.41,1,102.4,0,HS003160
HS003161,Leafy Vegetables,433,Berhampur,Ranchi,local,451.2,15.04,2,8,21,25.5,0,0,0.075,0.799,7.9,1388.49,1,28.5,0,HS003161
HS003162,Banana,691,Ranchi,Jamshedpur,road,109.3,2.28,12,15,8,8.0,0,0,0.692,0.913,6.6,259.58,0,0.0,0,HS003162
HS003163,Leafy Vegetables,300,Puri,Raipur,road,465.8,9.7,2,8,22,15.5,0,0,0.242,0.88,0.0,916.59,0,35.4,0,HS003163
HS003164,Leafy Vegetables,1411,Rourkela,Hyderabad,rail,858.5,15.61,2,8,8,24.9,0,1,0.63,0.753,50.4,1124.63,1,129.6,0,HS003164
HS003165,Spices,137,Ranchi,Cuttack,rail,325.8,5.92,15,30,12,13.4,1,1,0.84,0.78,9.9,683.32,1,44.2,0,HS003165
HS003166,Dairy,225,Cuttack,Visakhapatnam,rail,416.7,7.58,2,8,23,23.3,1,0,0.356,0.941,9.9,685.08,0,26.2,0,HS003166
HS003167,Tomato,383,Cuttack,Raipur,road,450.6,9.39,8,13,13,16.2,1,0,0.862,0.801,1.6,1279.67,1,71.9,0,HS003167
HS003168,Tomato,473,Visakhapatnam,Hyderabad,road,502.8,10.48,8,13,7,16.3,0,0,0.367,0.822,0.0,1097.48,0,52.2,0,HS003168
HS003169,Banana,239,Gopalpur,Visakhapatnam,road,250.1,5.21,12,15,20,24.0,0,0,0.37,0.803,34.3,584.29,0,0.0,0,HS003169
HS003170,Spices,176,Visakhapatnam,Cuttack,local,416.7,13.89,15,30,5,32.3,1,0,0.899,0.859,10.6,1688.28,1,10.9,0,HS003170
HS003171,Mango,524,Puri,Visakhapatnam,local,362.8,12.09,8,12,12,32.0,0,0,0.712,0.737,20.2,1040.83,1,0.0,0,HS003171
HS003172,Mango,382,Rourkela,Bhubaneswar,road,240.5,5.01,8,12,9,24.1,1,0,0.596,0.83,0.0,783.47,0,32.7,0,HS003172
HS003173,Banana,280,Balasore,Visakhapatnam,road,574.9,11.98,12,15,19,30.8,1,0,0.14,0.845,0.0,1847.51,1,31.8,0,HS003173
HS003174,Rice,484,Visakhapatnam,Hyderabad,local,502.8,16.76,15,30,16,21.1,1,0,0.046,0.924,19.6,1992.93,0,24.6,0,HS003174
HS003175,Dairy,320,Rourkela,Hyderabad,road,858.5,17.89,2,8,14,26.3,0,0,0.714,0.773,5.9,1927.26,0,98.8,0,HS003175
HS003176,Frozen Food,320,Balasore,Raipur,road,549.7,11.45,-20,-15,1,26.0,0,0,0.417,0.817,0.0,1239.03,0,56.4,0,HS003176
HS003177,Leafy Vegetables,312,Balasore,Cuttack,road,158.2,3.3,2,8,16,23.2,1,0,0.068,0.852,2.3,761.61,0,0.0,0,HS003177
HS003178,Mango,205,Gopalpur,Raipur,rail,408.1,7.42,8,12,14,18.2,0,0,0.076,0.922,11.9,460.02,0,17.1,0,HS003178
HS003179,Spices,192,Gopalpur,Kolkata,road,513.9,10.71,15,30,15,25.2,0,0,0.02,0.895,15.9,1102.91,1,40.9,0,HS003179
HS003180,Banana,249,Balasore,Raipur,road,549.7,11.45,12,15,23,18.0,0,0,0.509,0.731,0.0,1092.64,0,106.5,0,HS003180
HS003181,Mango,357,Jamshedpur,Visakhapatnam,rail,648.6,11.79,8,12,23,21.5,1,0,0.786,0.807,0.4,1320.31,1,92.6,0,HS003181
HS003182,Fish,104,Berhampur,Kolkata,rail,518.2,9.42,-2,4,22,16.0,1,1,0.746,0.774,17.2,988.59,1,106.7,0,HS003182
HS003183,Mango,647,Balasore,Raipur,road,549.7,11.45,8,12,8,29.8,2,0,0.261,0.751,12.7,2181.29,1,122.5,0,HS003183
HS003184,Mango,354,Rourkela,Raipur,road,351.3,7.32,8,12,22,26.2,1,0,0.68,0.789,0.8,1394.95,1,73.3,0,HS003184
HS003185,Rice,175,Jamshedpur,Ranchi,rail,109.3,1.99,15,30,16,8.1,1,0,0.952,0.863,9.3,768.43,1,10.6,0,HS003185
HS003186,Dairy,1001,Sambalpur,Hyderabad,road,733.3,15.28,2,8,1,27.2,0,0,0.802,0.924,15.9,1733.27,1,84.4,0,HS003186
HS003187,Tomato,360,Gopalpur,Kolkata,road,513.9,10.71,8,13,20,30.8,0,0,0.424,0.941,0.0,1226.78,0,114.3,0,HS003187
HS003188,Leafy Vegetables,147,Bhubaneswar,Chennai,local,996.3,33.21,2,8,12,48.3,0,1,0.729,0.804,36.6,2447.16,1,71.0,0,HS003188
HS003189,Flowers,972,Gopalpur,Chennai,road,846.9,17.64,2,8,8,25.7,0,0,0.164,0.778,1.1,1956.23,0,90.7,0,HS003189
HS003190,Mango,844,Cuttack,Raipur,road,450.6,9.39,8,12,19,18.3,2,0,0.779,0.863,46.3,2115.62,1,74.7,0,HS003190
HS003191,Mango,194,Cuttack,Kolkata,road,347.7,7.24,8,12,3,14.0,0,0,0.213,0.887,7.5,823.71,0,34.5,0,HS003191
HS003192,Fish,284,Sambalpur,Jamshedpur,rail,272.9,4.96,-2,4,18,25.1,3,1,0.378,0.858,31.3,2022.91,0,48.2,0,HS003192
HS003193,Fish,260,Balasore,Visakhapatnam,road,574.9,11.98,-2,4,6,26.2,1,0,0.599,0.927,2.1,1635.43,0,86.5,0,HS003193
HS003194,Packaged Food,102,Jamshedpur,Raipur,rail,502.0,9.13,15,30,5,15.7,1,0,0.56,0.819,7.4,765.15,1,23.9,0,HS003194
HS003195,Leafy Vegetables,432,Bhubaneswar,Chennai,rail,996.3,18.12,2,8,13,37.6,0,1,0.563,0.803,19.4,1235.04,1,82.4,0,HS003195
HS003196,Mango,606,Visakhapatnam,Hyderabad,road,502.8,10.48,8,12,0,14.8,1,0,0.784,0.862,2.5,1404.47,1,68.2,0,HS003196
HS003197,Dairy,536,Balasore,Raipur,road,549.7,11.45,2,8,15,21.0,1,0,0.227,0.885,2.9,1682.9,1,31.7,0,HS003197
HS003198,Frozen Food,358,Cuttack,Jamshedpur,road,262.5,5.47,-20,-15,21,13.5,0,0,0.868,0.804,1.5,599.46,1,71.3,0,HS003198
HS003199,Banana,646,Puri,Visakhapatnam,rail,362.8,6.6,12,15,12,11.4,0,1,0.036,0.783,13.4,391.41,0,66.8,0,HS003199
HS003200,Fish,167,Ranchi,Kolkata,rail,324.3,5.9,-2,4,23,17.2,2,1,0.151,0.962,23.4,996.01,0,75.6,0,HS003200
HS003201,Banana,1141,Sambalpur,Visakhapatnam,rail,427.9,7.78,12,15,19,30.4,0,0,0.97,0.897,18.2,522.41,0,85.3,0,HS003201
HS003202,Rice,212,Bhubaneswar,Kolkata,road,364.9,7.6,15,30,11,12.9,0,1,0.758,0.873,28.4,737.03,0,55.0,0,HS003202
HS003203,Rice,228,Visakhapatnam,Cuttack,road,416.7,8.68,15,30,4,20.4,0,0,0.149,0.791,6.2,896.17,1,1.7,0,HS003203
